# theta, gamma_t
2.805046135754908576e+00 -7.869339113682486726e-06
3.531343861556885511e+00 1.238933620130978582e-04
4.445698525097306231e+00 3.745213707950364540e-05
5.596802846420849242e+00 -3.628275656957816143e-05
7.045957328161134292e+00 1.100431277702242171e-05
8.870334730839386950e+00 1.632993417311864423e-05
1.116708980377407912e+01 -1.425128291809384734e-05
1.405853312975872704e+01 7.321956442288704103e-06
1.769864460960344488e+01 1.747272450978382680e-05
2.228127345334363341e+01 3.945814195165705390e-06
2.805046135754907866e+01 2.529770435285627468e-07
3.531343861556884889e+01 4.958934817890316813e-06
4.445698525097307652e+01 -9.766219225217140654e-07
5.596802846420851552e+01 1.441041407322472868e-06
7.045957328161131272e+01 1.548244404019442357e-06
8.870334730839388726e+01 -1.578838541893568907e-06
1.116708980377407130e+02 1.783793765868268605e-06
1.405853312975872882e+02 2.222939125527258820e-06
1.769864460960343422e+02 1.424745444982821844e-06
2.228127345334363838e+02 -2.152496655687586169e-07
2.805046135754906231e+02 1.758048842169223926e-07
3.531343861556885599e+02 1.629295559150635382e-06
4.445698525097302536e+02 2.200339268890180448e-06
5.596802846420847573e+02 -1.120813259767720440e-06
7.045957328161139230e+02 -1.261474706902081675e-06
8.870334730839383610e+02 7.159955441121483680e-07
