# theta, gamma_t
2.805046135754908576e+00 1.166152370423916961e-03
3.531343861556885511e+00 7.824188392341841023e-04
4.445698525097306231e+00 6.399997497959684055e-04
5.596802846420849242e+00 5.486033188118169448e-04
7.045957328161134292e+00 4.522321405422157262e-04
8.870334730839386950e+00 4.016599063313394712e-04
1.116708980377407912e+01 3.720330314118229791e-04
1.405853312975872704e+01 3.014082997204751350e-04
1.769864460960344488e+01 2.695600867192590126e-04
2.228127345334363341e+01 2.190184645243053833e-04
2.805046135754907866e+01 2.005673038947187352e-04
3.531343861556884889e+01 1.667514590651268441e-04
4.445698525097307652e+01 1.431594202860156958e-04
5.596802846420851552e+01 1.221394909964998367e-04
7.045957328161131272e+01 9.107514583003578233e-05
8.870334730839388726e+01 6.221719163174004865e-05
1.116708980377407130e+02 4.806770931149258370e-05
1.405853312975872882e+02 3.521561002497059509e-05
1.769864460960343422e+02 3.047245151864230820e-05
2.228127345334363838e+02 2.472481329980052837e-05
2.805046135754906231e+02 1.071153811827496749e-05
3.531343861556885599e+02 1.472854122481796376e-05
4.445698525097302536e+02 7.027215550860935412e-06
5.596802846420847573e+02 -3.227563547679614589e-06
7.045957328161139230e+02 -4.667701551089409009e-07
8.870334730839383610e+02 4.945743569485888490e-07
