# theta, gamma_t
2.805046135754908576e+00 1.524372064119338549e-04
3.531343861556885511e+00 1.139839481812809777e-04
4.445698525097306231e+00 1.151450431405466460e-04
5.596802846420849242e+00 6.289341370740437586e-05
7.045957328161134292e+00 6.333518550030327169e-05
8.870334730839386950e+00 5.777794290201780923e-05
1.116708980377407912e+01 6.866920067803005008e-05
1.405853312975872704e+01 6.712198964661302773e-05
1.769864460960344488e+01 5.429336207600189500e-05
2.228127345334363341e+01 4.663596765632834634e-05
2.805046135754907866e+01 4.600345942371469502e-05
3.531343861556884889e+01 4.059399392559734577e-05
4.445698525097307652e+01 3.757339441460200619e-05
5.596802846420851552e+01 3.161718787540134499e-05
7.045957328161131272e+01 2.626224647202052097e-05
8.870334730839388726e+01 1.799891477915162831e-05
1.116708980377407130e+02 3.417140948327543150e-06
1.405853312975872882e+02 1.985140507331156358e-06
1.769864460960343422e+02 1.152619645320443354e-06
2.228127345334363838e+02 1.539475561167759967e-06
2.805046135754906231e+02 -1.129633166213987185e-06
3.531343861556885599e+02 7.052317684025814598e-06
4.445698525097302536e+02 5.601427171852204771e-06
5.596802846420847573e+02 -9.558866361023942576e-08
7.045957328161139230e+02 2.031359623085254192e-07
8.870334730839383610e+02 -3.067653244288089126e-07
