# theta, gamma_x
2.805046135754908576e+00 5.906871210714782835e-06
3.531343861556885511e+00 -8.107258040132172920e-05
4.445698525097306231e+00 -5.854894270698721604e-05
5.596802846420849242e+00 -4.536499271124939329e-05
7.045957328161134292e+00 -1.869599906745108604e-05
8.870334730839386950e+00 1.586098485713845587e-05
1.116708980377407912e+01 1.760141712714699804e-05
1.405853312975872704e+01 2.303801213863149535e-05
1.769864460960344488e+01 1.904801248780092182e-05
2.228127345334363341e+01 3.458477308593232507e-07
2.805046135754907866e+01 -4.428713005953422937e-07
3.531343861556884889e+01 -2.797255841339503190e-07
4.445698525097307652e+01 8.550157703349086721e-07
5.596802846420851552e+01 4.800602133355530481e-06
7.045957328161131272e+01 -4.130937743836077346e-06
8.870334730839388726e+01 -4.441855243899071416e-06
1.116708980377407130e+02 -3.406594214051910520e-06
1.405853312975872882e+02 5.659488323252133625e-06
1.769864460960343422e+02 -8.110368895735876627e-08
2.228127345334363838e+02 1.140067292350242023e-06
2.805046135754906231e+02 5.671762498849211273e-07
3.531343861556885599e+02 -1.113165641291067174e-06
4.445698525097302536e+02 1.694405059939634043e-07
5.596802846420847573e+02 -1.403496691813048875e-06
7.045957328161139230e+02 -4.025336362084010213e-07
8.870334730839383610e+02 -1.519767748207159000e-06
