# theta, gamma_x
2.805046135754908576e+00 -3.350802562882978592e-05
3.531343861556885511e+00 -4.380873287390820532e-05
4.445698525097306231e+00 2.313133094517391688e-05
5.596802846420849242e+00 6.717793520002446735e-06
7.045957328161134292e+00 5.041064181627556170e-05
8.870334730839386950e+00 -1.991349919225136173e-05
1.116708980377407912e+01 -7.882112860218807194e-06
1.405853312975872704e+01 4.656034168155843304e-06
1.769864460960344488e+01 -2.816179542520370053e-05
2.228127345334363341e+01 -1.748827261496415124e-05
2.805046135754907866e+01 -1.189459146088018110e-05
3.531343861556884889e+01 -4.625341667221427174e-06
4.445698525097307652e+01 -5.680067833257346967e-06
5.596802846420851552e+01 -1.693283002657606221e-06
7.045957328161131272e+01 5.823937098644314191e-06
8.870334730839388726e+01 1.557201882930381775e-06
1.116708980377407130e+02 2.437842931131479593e-06
1.405853312975872882e+02 7.684723929619922416e-06
1.769864460960343422e+02 6.888319805152373104e-06
2.228127345334363838e+02 8.791436415287365958e-07
2.805046135754906231e+02 -4.395512216899221978e-06
3.531343861556885599e+02 -3.559467266307998145e-06
4.445698525097302536e+02 -2.497463106826433968e-06
5.596802846420847573e+02 -1.047007848001855828e-06
7.045957328161139230e+02 1.112670648808082764e-06
8.870334730839383610e+02 -1.716935379798127316e-06
