# theta, gamma_x
2.805046135754908576e+00 3.127057421071160288e-05
3.531343861556885511e+00 -5.290836419729705813e-05
4.445698525097306231e+00 -1.871941038993396497e-05
5.596802846420849242e+00 -4.183314848598902169e-06
7.045957328161134292e+00 9.591341505386395330e-06
8.870334730839386950e+00 1.401917933795789291e-05
1.116708980377407912e+01 1.154882912863044500e-05
1.405853312975872704e+01 -1.481460757263006921e-05
1.769864460960344488e+01 -2.322099243325866361e-06
2.228127345334363341e+01 1.877485149145284745e-05
2.805046135754907866e+01 2.931505548719346562e-06
3.531343861556884889e+01 7.309932492514745956e-07
4.445698525097307652e+01 6.114721970620688118e-07
5.596802846420851552e+01 2.200417833581637124e-07
7.045957328161131272e+01 -6.391545132951086232e-06
8.870334730839388726e+01 -2.540106933787786054e-06
1.116708980377407130e+02 2.664548794791508071e-06
1.405853312975872882e+02 1.668718285605223625e-06
1.769864460960343422e+02 2.586542760020079159e-06
2.228127345334363838e+02 6.187286570514849730e-08
2.805046135754906231e+02 -1.026330563656725645e-06
3.531343861556885599e+02 3.213647471824444661e-06
4.445698525097302536e+02 2.183238209260765573e-06
5.596802846420847573e+02 -1.093808910237948431e-07
7.045957328161139230e+02 9.287985763796852994e-07
8.870334730839383610e+02 -1.892409222457394906e-06
