# theta, gamma_x
2.805046135754908576e+00 -2.280979046611780837e-05
3.531343861556885511e+00 -6.380834587022904620e-05
4.445698525097306231e+00 1.271414883947140495e-05
5.596802846420849242e+00 -4.381802348874531115e-05
7.045957328161134292e+00 1.238763141063469788e-05
8.870334730839386950e+00 1.468636659683845172e-06
1.116708980377407912e+01 -2.087275496420565280e-05
1.405853312975872704e+01 -3.131879245297752011e-05
1.769864460960344488e+01 -2.434212722404294872e-06
2.228127345334363341e+01 -2.449878513277558215e-06
2.805046135754907866e+01 1.747203751957360056e-05
3.531343861556884889e+01 9.372899177523821645e-06
4.445698525097307652e+01 5.427362068020682804e-06
5.596802846420851552e+01 -3.214780707282081151e-06
7.045957328161131272e+01 -4.352660956741488500e-06
8.870334730839388726e+01 -2.347252619669046472e-06
1.116708980377407130e+02 -2.414064129548758872e-06
1.405853312975872882e+02 -8.510632038331600538e-07
1.769864460960343422e+02 1.408778784391020983e-08
2.228127345334363838e+02 -2.283492914506275567e-06
2.805046135754906231e+02 -3.079050430923856987e-06
3.531343861556885599e+02 1.566826136257871261e-06
4.445698525097302536e+02 2.323852982256389896e-06
5.596802846420847573e+02 -2.107113781018454761e-07
7.045957328161139230e+02 -1.741527388517629463e-06
8.870334730839383610e+02 -1.425121482921221090e-06
