# theta, gamma_x
2.805046135754908576e+00 -5.343841444120679549e-05
3.531343861556885511e+00 -1.507574009879368248e-06
4.445698525097306231e+00 4.095278550153871563e-05
5.596802846420849242e+00 -4.996295492084135866e-06
7.045957328161134292e+00 -4.637674654848078441e-06
8.870334730839386950e+00 -1.043326499950958296e-05
1.116708980377407912e+01 -2.476981592165678939e-05
1.405853312975872704e+01 -6.226154035595993573e-08
1.769864460960344488e+01 8.047349176616317790e-06
2.228127345334363341e+01 5.498902096683951966e-06
2.805046135754907866e+01 5.987694399226252645e-06
3.531343861556884889e+01 4.409357414060643722e-06
4.445698525097307652e+01 1.802380886442995910e-06
5.596802846420851552e+01 7.474249585879524422e-06
7.045957328161131272e+01 -1.747942776386048797e-06
8.870334730839388726e+01 -6.191807490464297314e-06
1.116708980377407130e+02 -3.181524385997589449e-06
1.405853312975872882e+02 -2.605500992049570992e-06
1.769864460960343422e+02 3.205259060675996429e-06
2.228127345334363838e+02 3.169551078372005325e-06
2.805046135754906231e+02 6.716214464030623542e-07
3.531343861556885599e+02 -1.556724833773422861e-06
4.445698525097302536e+02 3.999239285959907568e-06
5.596802846420847573e+02 8.322127756923322460e-07
7.045957328161139230e+02 -4.339511483552428917e-07
8.870334730839383610e+02 -3.116606401879865401e-07
