# theta, gamma_x
2.805046135754908576e+00 5.412334723171258739e-06
3.531343861556885511e+00 -3.575088228976930815e-05
4.445698525097306231e+00 2.775605995582450844e-05
5.596802846420849242e+00 -8.831508217312726799e-06
7.045957328161134292e+00 1.308654192192793720e-07
8.870334730839386950e+00 -2.029788024866969941e-05
1.116708980377407912e+01 3.164093080757961554e-05
1.405853312975872704e+01 1.715471683279732261e-05
1.769864460960344488e+01 4.896079993697610584e-06
2.228127345334363341e+01 2.108804557047078289e-05
2.805046135754907866e+01 -1.669325640800145961e-06
3.531343861556884889e+01 3.837187554037927421e-06
4.445698525097307652e+01 6.555086248730573770e-06
5.596802846420851552e+01 1.033918734668392795e-05
7.045957328161131272e+01 5.732943139750003299e-06
8.870334730839388726e+01 -2.303780138182395440e-06
1.116708980377407130e+02 -8.554103166325420129e-07
1.405853312975872882e+02 -2.880420086679368071e-06
1.769864460960343422e+02 -2.777070216577138618e-06
2.228127345334363838e+02 -7.551517754443728649e-06
2.805046135754906231e+02 -2.311400522634369655e-06
3.531343861556885599e+02 -1.307761820961321822e-07
4.445698525097302536e+02 2.756946550503293325e-06
5.596802846420847573e+02 -8.466161988992772702e-07
7.045957328161139230e+02 -2.658004443484951695e-07
8.870334730839383610e+02 1.181423230921434645e-06
