# theta, gamma_x
2.805046135754908576e+00 -3.253309936069134794e-05
3.531343861556885511e+00 8.104166587114409711e-05
4.445698525097306231e+00 6.856321196175472323e-06
5.596802846420849242e+00 -4.489904734899524013e-05
7.045957328161134292e+00 -1.251975716932577473e-05
8.870334730839386950e+00 -6.150842253421268772e-06
1.116708980377407912e+01 -8.927224333852004095e-06
1.405853312975872704e+01 -5.845184472687056333e-06
1.769864460960344488e+01 -5.107158308271233453e-06
2.228127345334363341e+01 -7.704766835127978617e-08
2.805046135754907866e+01 1.840273072210191359e-06
3.531343861556884889e+01 1.629789424214506236e-06
4.445698525097307652e+01 -2.228918393603803278e-06
5.596802846420851552e+01 5.506574434967804750e-06
7.045957328161131272e+01 -2.588420660369676146e-06
8.870334730839388726e+01 -8.918963556956642407e-07
1.116708980377407130e+02 9.112319226989507546e-07
1.405853312975872882e+02 4.866243843808667438e-08
1.769864460960343422e+02 -1.507218029099158564e-06
2.228127345334363838e+02 -2.741056037897716414e-06
2.805046135754906231e+02 -7.755261141466426804e-07
3.531343861556885599e+02 1.581789656194038732e-06
4.445698525097302536e+02 7.688997810321469213e-07
5.596802846420847573e+02 -2.732420169045508628e-07
7.045957328161139230e+02 -4.230019680112870925e-07
8.870334730839383610e+02 -7.348028601611267767e-07
