# xi_im, xi_npair, xi_weight, Rg
-2.593112233899246187e-05 3.278453900000000000e+07 4.388914988748993874e+08 8.571271926354424586e-01
-3.519851925178945826e-05 5.160509800000000000e+07 6.907987973460230827e+08 8.571271926354424586e-01
2.438429508932455922e-06 8.127891200000000000e+07 1.088001540815258980e+09 8.571271926354424586e-01
5.567228862550485565e-06 1.279723610000000000e+08 1.713002199666743755e+09 8.571271926354424586e-01
-2.226430891901667837e-05 2.015936160000000000e+08 2.698588051279297352e+09 8.571271926354424586e-01
1.590549696260391268e-05 3.177485000000000000e+08 4.253282447517051697e+09 8.571271926354424586e-01
-1.008648312413177640e-05 5.011857830000000000e+08 6.708535699586219788e+09 8.571271926354424586e-01
-9.905344368684975068e-06 7.907921750000000000e+08 1.058593272277515411e+10 8.571271926354424586e-01
-8.655650830682816684e-06 1.247833857000000000e+09 1.670429480785081100e+10 8.571271926354424586e-01
-2.727010062571574628e-06 1.970292007000000000e+09 2.637687046239755249e+10 8.571271926354424586e-01
-2.686031985214152454e-06 3.110353900000000000e+09 4.163971669446855164e+10 8.571271926354424586e-01
-3.595404108449858345e-06 4.908903554000000000e+09 6.571737589900373840e+10 8.571271926354424586e-01
1.000473353998688985e-05 7.741500861000000000e+09 1.036366387546414337e+11 8.571271926354424586e-01
5.474786687387482173e-06 1.219364057200000000e+10 1.632359896943873291e+11 8.571271926354424586e-01
3.315397857048322128e-08 1.918141209200000000e+10 2.567805713537283020e+11 8.571271926354424586e-01
3.284432566922706898e-06 3.011962324300000000e+10 4.032126812929563599e+11 8.571271926354424586e-01
9.535238622050156541e-07 4.719895639700000000e+10 6.318312464395491943e+11 8.571271926354424586e-01
-4.550444183574093053e-06 7.378872740100000000e+10 9.877496759672506104e+11 8.571271926354424586e-01
-1.009278803119018394e-05 1.149692928540000000e+11 1.538986049420577148e+12 8.571271926354424586e-01
-1.047857772792326774e-05 1.784782634170000000e+11 2.389123013109812012e+12 8.571271926354424586e-01
-7.698075708298020506e-06 2.760717695360000000e+11 3.695545952002643555e+12 8.571271926354424586e-01
-5.466950888832443718e-06 4.249391330800000000e+11 5.688175197996121094e+12 8.571271926354424586e-01
-8.438725901303108226e-06 6.492701846070000000e+11 8.690315370153124023e+12 8.571271926354424586e-01
-9.781769182595816004e-06 9.822230009290000000e+11 1.314514501371983008e+13 8.571271926354424586e-01
-1.237235299921896118e-05 1.467992570119000000e+12 1.964398468896121484e+13 8.571271926354424586e-01
-1.418430838040118126e-05 2.167052925427000000e+12 2.899419623586734375e+13 8.571271926354424586e-01
