# xi_im, xi_npair, xi_weight, Rg
-8.810109437064449352e-05 3.344981200000000000e+07 2.724240374492812157e+08 6.915813945088769010e-01
-1.298964469092109774e-05 5.273250900000000000e+07 4.293900207438130379e+08 6.915813945088769010e-01
4.261736446207836120e-06 8.317692800000000000e+07 6.772339838848648071e+08 6.915813945088769010e-01
4.175224351080453084e-06 1.312034000000000000e+08 1.068175068387800694e+09 6.915813945088769010e-01
1.766710937109847352e-05 2.069619610000000000e+08 1.684832683574227333e+09 6.915813945088769010e-01
-2.938909293277774793e-06 3.266232820000000000e+08 2.658739674131447315e+09 6.915813945088769010e-01
-3.333093883480429412e-07 5.156689490000000000e+08 4.197439317746321201e+09 6.915813945088769010e-01
-7.853689307312817041e-06 8.142266710000000000e+08 6.627593280469278336e+09 6.915813945088769010e-01
1.507994687118941913e-05 1.285905632000000000e+09 1.046626368725326347e+10 6.915813945088769010e-01
-1.294161420206087155e-05 2.031961582000000000e+09 1.653825651851482773e+10 6.915813945088769010e-01
-1.643175532168761032e-05 3.210463269000000000e+09 2.613066680086269379e+10 6.915813945088769010e-01
3.234083100248359994e-06 5.070404000000000000e+09 4.126957969619689941e+10 6.915813945088769010e-01
1.190053947133440899e-06 8.001600275000000000e+09 6.512728667543065643e+10 6.915813945088769010e-01
-6.116545246758372130e-07 1.261015141000000000e+10 1.026384418626620941e+11 6.915813945088769010e-01
2.356118122375077274e-06 1.984490023800000000e+10 1.615236862986156616e+11 6.915813945088769010e-01
1.880321823235842653e-06 3.117103341600000000e+10 2.537060892462543335e+11 6.915813945088769010e-01
4.234309001977041697e-06 4.886336563300000000e+10 3.977033723015356445e+11 6.915813945088769010e-01
4.770655297131033308e-06 7.641226874600000000e+10 6.219351475371600342e+11 6.915813945088769010e-01
-4.339163769265189888e-07 1.191111487360000000e+11 9.694867751103891602e+11 6.915813945088769010e-01
-1.164179094797123630e-05 1.850472727490000000e+11 1.506224355385920410e+12 6.915813945088769010e-01
-1.369195261965985361e-05 2.865583183860000000e+11 2.332612747675059570e+12 6.915813945088769010e-01
-8.205037366819474331e-06 4.416487833860000000e+11 3.595148686790351074e+12 6.915813945088769010e-01
-9.191332561485708434e-06 6.762228556070000000e+11 5.504820455284774414e+12 6.915813945088769010e-01
-9.690681671600129968e-06 1.025213103148000000e+12 8.345643693562291016e+12 6.915813945088769010e-01
-7.522993576236728135e-06 1.534361034140000000e+12 1.249041904155134570e+13 6.915813945088769010e-01
-2.633478745924261330e-06 2.267184161983000000e+12 1.845622085943124609e+13 6.915813945088769010e-01
