# xi_im, xi_npair, xi_weight, Rg
-1.715289244229040443e-05 4.523128000000000000e+07 6.127686418986182213e+08 8.571271926354424586e-01
-4.740721123062963533e-05 7.059433000000000000e+07 9.541586357658920288e+08 8.571271926354424586e-01
-8.821700347442563124e-06 1.103724600000000000e+08 1.489085249660347939e+09 8.571271926354424586e-01
-1.857797093152787046e-05 1.728234300000000000e+08 2.328188769250666142e+09 8.571271926354424586e-01
-4.493865545322423229e-06 2.709552180000000000e+08 3.646290407095452309e+09 8.571271926354424586e-01
-1.023217270360685403e-05 4.255159030000000000e+08 5.720664167300901413e+09 8.571271926354424586e-01
-2.742549744718062807e-05 6.690358500000000000e+08 8.988607331261524200e+09 8.571271926354424586e-01
-1.638129062160017445e-05 1.052658216000000000e+09 1.413398158015625381e+10 8.571271926354424586e-01
-7.870837784658396953e-06 1.657530470000000000e+09 2.224557435685214615e+10 8.571271926354424586e-01
4.229602536053200455e-06 2.611070322000000000e+09 3.502829512440640259e+10 8.571271926354424586e-01
4.472081853089130794e-06 4.113445679000000000e+09 5.516264715166930389e+10 8.571271926354424586e-01
6.067101052119960098e-07 6.479834523000000000e+09 8.686855355126679993e+10 8.571271926354424586e-01
7.078435767787899570e-06 1.020110333900000000e+10 1.367159485158239441e+11 8.571271926354424586e-01
-4.192387659257665729e-07 1.604768771100000000e+10 2.150231153571261902e+11 8.571271926354424586e-01
-3.333151695072184908e-06 2.521342427800000000e+10 3.377617733622567749e+11 8.571271926354424586e-01
-2.254315714844801223e-06 3.954846527000000000e+10 5.296952869198607178e+11 8.571271926354424586e-01
3.082296251872054901e-06 6.192246543500000000e+10 8.292409085392233887e+11 8.571271926354424586e-01
-2.016934773525205265e-06 9.670693073400000000e+10 1.294884046390360596e+12 8.571271926354424586e-01
-3.371174729784172653e-06 1.505967190660000000e+11 2.016277983772324463e+12 8.571271926354424586e-01
-4.221963203224417157e-06 2.336708526100000000e+11 3.128213954369054199e+12 8.571271926354424586e-01
-3.394832215340712393e-06 3.613272090220000000e+11 4.836849174936715820e+12 8.571271926354424586e-01
-1.988087951710160564e-06 5.560352427190000000e+11 7.442831224299341797e+12 8.571271926354424586e-01
-7.394937953984806299e-06 8.494193771980000000e+11 1.136889540663498242e+13 8.571271926354424586e-01
-1.067872675757884061e-05 1.284882567627000000e+12 1.719479830105839648e+13 8.571271926354424586e-01
-1.366591084510038034e-05 1.919995427912000000e+12 2.569204081412179297e+13 8.571271926354424586e-01
-1.628599838818752302e-05 2.835447524062000000e+12 3.793620460974846875e+13 8.571271926354424586e-01
