# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
4.395636349038945234e-06 1.612769176000000000e+09 2.158592555670737457e+10 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-3.568924100594706923e-06 2.541331963000000000e+09 3.401621611056273270e+10 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-1.074878424214372764e-06 4.007095646000000000e+09 5.363667844530489349e+10 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-8.482196149747888778e-06 6.318077986000000000e+09 8.457164050792810059e+10 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-6.176559108935768728e-06 9.963721539000000000e+09 1.333713776604902802e+11 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
1.018721757536112272e-06 1.572108803200000000e+10 2.104415151907336731e+11 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
3.372460447827046879e-06 2.481628998500000000e+10 3.321902689844799805e+11 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-1.229732874804234368e-06 3.917948923900000000e+10 5.244679345269672852e+11 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
5.019389582328385642e-06 6.186897994600000000e+10 8.282072835709445801e+11 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
3.496702314644174109e-06 9.772694788900000000e+10 1.308244709112799561e+12 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-3.716375111618191680e-07 1.543446228960000000e+11 2.066194700607172852e+12 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
2.431546857221624866e-06 2.436597628050000000e+11 3.261868996498330566e+12 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
4.338277630848930293e-06 3.843282378050000000e+11 5.144957611430437500e+12 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
1.844756325615715839e-06 6.055095876570000000e+11 8.105924874042268555e+12 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
1.744574560755734265e-06 9.526836968510000000e+11 1.275361299836293164e+13 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
2.084133711858571736e-06 1.496152784478000000e+12 2.002897959876771094e+13 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-3.192411748160758673e-07 2.344761850638000000e+12 3.138904557936855469e+13 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-3.981313815917301248e-06 3.664430169204000000e+12 4.905492708563621875e+13 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-6.292194486676887095e-06 5.707292163915000000e+12 7.640243725097781250e+13 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-5.704175027156330619e-06 8.855980710644000000e+12 1.185538496728920312e+14 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-5.799187201534571752e-06 1.369308272939300000e+13 1.833060811059823750e+14 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-6.505584871037808042e-06 2.107179323878800000e+13 2.820755635414221250e+14 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-7.543353775964999426e-06 3.219993978035200000e+13 4.310107386230254375e+14 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-9.566980838755797544e-06 4.874122369880100000e+13 6.523408236447908750e+14 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-1.217984203087938542e-05 7.284074707151000000e+13 9.747821151505266250e+14 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
-1.341794016286755115e-05 1.074832539984120000e+14 1.438143859571907750e+15 8.571271926354424586e-01 1.409280000000000000e+06 7.046400000000000000e+07
