# xi_im, xi_npair, xi_weight, Rg
2.971633547047215619e-06 3.556262900000000000e+07 2.895575897420573235e+08 6.915813945088769010e-01
-2.321987544823937247e-05 5.605458700000000000e+07 4.564067524732022285e+08 6.915813945088769010e-01
2.410407780620233280e-05 8.837762000000000000e+07 7.195340813624534607e+08 6.915813945088769010e-01
-4.033948301118399342e-06 1.393164730000000000e+08 1.134168362380333424e+09 6.915813945088769010e-01
1.266865922936411167e-06 2.196427310000000000e+08 1.787979409654568195e+09 6.915813945088769010e-01
-1.338971778549789733e-05 3.465815590000000000e+08 2.821155323249325752e+09 6.915813945088769010e-01
2.365693581559103294e-05 5.471512920000000000e+08 4.453521314792053223e+09 6.915813945088769010e-01
1.308872052444389530e-05 8.637883400000000000e+08 7.030665729111131668e+09 6.915813945088769010e-01
2.307078296731824710e-07 1.363985391000000000e+09 1.110157785233958817e+10 6.915813945088769010e-01
8.510431332723434345e-06 2.154930026000000000e+09 1.753853724296657944e+10 6.915813945088769010e-01
-2.480222329558793129e-06 3.404414801000000000e+09 2.770793479214309311e+10 6.915813945088769010e-01
3.883034947305898069e-06 5.378539872000000000e+09 4.377592979292557526e+10 6.915813945088769010e-01
5.927643079417222911e-06 8.489137158000000000e+09 6.909444538983557129e+10 6.915813945088769010e-01
8.651639005092299727e-06 1.338204841100000000e+10 1.089196878012099304e+11 6.915813945088769010e-01
6.397351929325355887e-06 2.106498311400000000e+10 1.714540881135783691e+11 6.915813945088769010e-01
2.364321676117260518e-06 3.309207061300000000e+10 2.693402752542265625e+11 6.915813945088769010e-01
7.267648483863376906e-09 5.189323878000000000e+10 4.223602439378065796e+11 6.915813945088769010e-01
-4.277179351440611879e-07 8.118071448100000000e+10 6.607377880578372803e+11 6.915813945088769010e-01
-4.388377444261750238e-06 1.265640407160000000e+11 1.030117943390893188e+12 6.915813945088769010e-01
-1.233741822485993989e-05 1.966217229150000000e+11 1.600381882365143555e+12 6.915813945088769010e-01
-1.117066260044300364e-05 3.044528606150000000e+11 2.478184058906149414e+12 6.915813945088769010e-01
-7.407136040773355547e-06 4.691745908280000000e+11 3.819124456718420898e+12 6.915813945088769010e-01
-4.893919829026261085e-06 7.179301311510000000e+11 5.844187461626525391e+12 6.915813945088769010e-01
-9.400341322391860514e-06 1.087671086330000000e+12 8.853817497218714844e+12 6.915813945088769010e-01
-8.225796112908855722e-06 1.627737227389000000e+12 1.324987927567143750e+13 6.915813945088769010e-01
-1.014412567925401848e-06 2.405243466034000000e+12 1.957913015442094531e+13 6.915813945088769010e-01
