# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-3.537850536856655424e-08 2.120122841000000000e+09 2.837649213537379456e+10 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-9.130212572362619597e-06 3.340508936000000000e+09 4.471258222787921906e+10 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-6.538587490604923509e-06 5.267092472000000000e+09 7.050200864498722839e+10 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-1.054823778654162138e-05 8.304930651000000000e+09 1.111667409367207336e+11 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-5.030630024006579140e-06 1.309714358700000000e+10 1.753145691932899170e+11 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
1.579679951118981979e-06 2.066537738600000000e+10 2.766246332758072510e+11 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
1.631030494706125635e-06 3.262237783000000000e+10 4.366854879092411499e+11 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-3.392571427123353553e-06 5.150200530100000000e+10 6.894183363292684326e+11 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
3.835238058359034317e-06 8.132690269500000000e+10 1.088678467657733887e+12 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
2.941208049719993438e-06 1.284636288820000000e+11 1.719703735527951660e+12 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-7.039342079768291446e-07 2.028854356870000000e+11 2.716000974673081055e+12 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
2.888233072367613830e-06 3.202877927210000000e+11 4.287666677848817383e+12 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
3.218059381010701927e-06 5.051968178960000000e+11 6.762992158731125977e+12 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
2.196997894045251124e-06 7.959393895110000000e+11 1.065516521313721680e+13 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
1.757355308765616122e-06 1.252304442033000000e+12 1.676458472413585156e+13 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
1.954450260419241576e-06 1.966689007958000000e+12 2.632793779455038281e+13 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-4.953010258976891776e-07 3.082198701394000000e+12 4.126086150166321094e+13 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-3.905686695243259661e-06 4.816890749547000000e+12 6.448244808901033594e+13 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-6.386670666093988769e-06 7.502205054097000000e+12 1.004303031001684688e+14 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-5.696577376386800882e-06 1.164136767318100000e+13 1.558411653121575000e+14 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-5.735344167992380180e-06 1.800000588792800000e+13 2.409615536672374688e+14 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-6.455220842109354970e-06 2.769924256060900000e+13 3.707926946174297500e+14 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-7.520982899066237532e-06 4.232741439981500000e+13 5.665712611863315000e+14 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-9.571692482831043320e-06 6.407186347502200000e+13 8.575218027536797500e+14 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-1.218347608117204876e-05 9.575165224058500000e+13 1.281383964343552750e+15 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
-1.336126932120425212e-05 1.412900120424830000e+14 1.890482179700080000e+15 8.571271926354424586e-01 1.852538000000000000e+06 9.262690000000000000e+07
