# xi_im, xi_npair, xi_weight, Rg
-3.873833303595364670e-05 4.245562300000000000e+07 5.068695950168604851e+08 8.677572344203470234e-01
7.105848905064649430e-06 6.682245500000000000e+07 7.978049653862113953e+08 8.677572344203470234e-01
3.209515393177142642e-05 1.052016880000000000e+08 1.255967947767173767e+09 8.677572344203470234e-01
-5.402506858795565153e-06 1.656592780000000000e+08 1.977863516970798492e+09 8.677572344203470234e-01
-4.173778736442503257e-06 2.608899500000000000e+08 3.115112987336832523e+09 8.677572344203470234e-01
-6.720779688939929697e-06 4.112769960000000000e+08 4.910935360707882881e+09 8.677572344203470234e-01
-1.929294961999579488e-05 6.486736240000000000e+08 7.745869767064163208e+09 8.677572344203470234e-01
2.596004845241179190e-07 1.023248668000000000e+09 1.221913715102217484e+10 8.677572344203470234e-01
2.869764594276919348e-06 1.614410090000000000e+09 1.927963183546849060e+10 8.677572344203470234e-01
-2.048106153567041239e-06 2.548926605000000000e+09 3.044253503293091965e+10 8.677572344203470234e-01
2.672790302384799792e-07 4.023709554000000000e+09 4.806056236083303070e+10 8.677572344203470234e-01
2.583854561139588668e-06 6.350347287000000000e+09 7.585740585173736572e+10 8.677572344203470234e-01
7.125840428759727712e-07 1.001470285400000000e+10 1.196357275973155975e+11 8.677572344203470234e-01
4.014007160179731660e-06 1.577322574800000000e+10 1.884374366806774597e+11 8.677572344203470234e-01
-2.222677230742640059e-06 2.481922624000000000e+10 2.965239439110267944e+11 8.677572344203470234e-01
-8.722440673802181035e-06 3.897444404800000000e+10 4.656424030489741211e+11 8.677572344203470234e-01
-6.845103667984393499e-06 6.108080528600000000e+10 7.297518026474029541e+11 8.677572344203470234e-01
-9.900027746946682707e-06 9.548183171100000000e+10 1.140775654642065918e+12 8.677572344203470234e-01
-2.673667127745162193e-06 1.487608359230000000e+11 1.777365960208850098e+12 8.677572344203470234e-01
1.474627320116049902e-06 2.309229963320000000e+11 2.759159158932672852e+12 8.677572344203470234e-01
1.325770670399747870e-06 3.572297130860000000e+11 4.268619194089269531e+12 8.677572344203470234e-01
-1.756545388120957511e-06 5.499807473780000000e+11 6.572326449859477539e+12 8.677572344203470234e-01
-1.369492760998566688e-06 8.410220890160000000e+11 1.005096797805642969e+13 8.677572344203470234e-01
-3.505146090597458310e-06 1.273642571620000000e+12 1.522120992228362109e+13 8.677572344203470234e-01
-1.306743036146582402e-06 1.904117128414000000e+12 2.275590964035069141e+13 8.677572344203470234e-01
5.097381713920003719e-06 2.812041435957000000e+12 3.360297380723851953e+13 8.677572344203470234e-01
