# theta, gamma_x
2.805046135754908576e+00 -1.419345232910268698e-06
3.531343861556885511e+00 -5.976295032148471790e-06
4.445698525097306231e+00 2.089457940334026135e-06
5.596802846420849242e+00 -1.045638297403020586e-05
7.045957328161134292e+00 -1.208271961757759247e-05
8.870334730839386950e+00 -2.787340475322822414e-06
1.116708980377407912e+01 5.796816992855644669e-06
1.405853312975872704e+01 -6.316942469747244453e-07
1.769864460960344488e+01 5.010731603523872640e-06
2.228127345334363341e+01 4.521302695688956644e-06
2.805046135754907866e+01 4.400070337442276100e-08
3.531343861556884889e+01 3.247642326222516882e-06
4.445698525097307652e+01 4.027063081939784077e-06
5.596802846420851552e+01 2.944394810378210529e-06
7.045957328161131272e+01 2.536163016385892172e-06
8.870334730839388726e+01 1.816572395461290569e-06
1.116708980377407130e+02 -2.776369581717993712e-07
1.405853312975872882e+02 -4.776124908811462683e-06
1.769864460960343422e+02 -7.526806551177999977e-06
2.228127345334363838e+02 -6.656694690257567630e-06
2.805046135754906231e+02 -6.751884124077486684e-06
3.531343861556885599e+02 -7.570073961791833125e-06
4.445698525097302536e+02 -8.799482495443689320e-06
5.596802846420847573e+02 -1.123563075104485961e-05
7.045957328161139230e+02 -1.425261981087411026e-05
8.870334730839383610e+02 -1.560651193789684186e-05
