# theta, gamma_x
2.805046135754908576e+00 -1.770672491359655797e-06
3.531343861556885511e+00 1.218052072177679251e-05
4.445698525097306231e+00 7.569796344419195130e-06
5.596802846420849242e+00 -4.914225861943360922e-07
7.045957328161134292e+00 -1.182330737815825395e-06
8.870334730839386950e+00 -1.719158880158634564e-06
1.116708980377407912e+01 8.074182464421958297e-08
1.405853312975872704e+01 -2.037203588298803627e-06
1.769864460960344488e+01 2.712436918387289243e-06
2.228127345334363341e+01 1.979306591212448280e-06
2.805046135754907866e+01 -4.511580385153777591e-06
3.531343861556884889e+01 -2.089280724334616141e-06
4.445698525097307652e+01 -4.398513605236835936e-07
5.596802846420851552e+01 -1.769389506614845333e-06
7.045957328161131272e+01 4.191549557986186276e-07
8.870334730839388726e+01 -1.961446543204391523e-06
1.116708980377407130e+02 -4.203121667758877541e-06
1.405853312975872882e+02 -5.251965440336576866e-06
1.769864460960343422e+02 -3.782671434986523753e-06
2.228127345334363838e+02 -3.797893894827019432e-06
2.805046135754906231e+02 -1.271086293047822138e-06
3.531343861556885599e+02 8.475382078278196313e-07
4.445698525097302536e+02 2.529068793195392544e-06
5.596802846420847573e+02 1.820073407236321705e-06
7.045957328161139230e+02 -3.285535142315889745e-07
8.870334730839383610e+02 4.971464316037495934e-06
