# theta, gamma_x
2.805046135754908576e+00 4.768163072468530240e-05
3.531343861556885511e+00 -6.157922498217836913e-05
4.445698525097306231e+00 -2.326309622594627583e-05
5.596802846420849242e+00 -8.233181173245027576e-07
7.045957328161134292e+00 9.970587999743416328e-06
8.870334730839386950e+00 1.255609699527402887e-05
1.116708980377407912e+01 1.151971638980533273e-05
1.405853312975872704e+01 -1.447785269024702448e-05
1.769864460960344488e+01 -6.380148085949908441e-06
2.228127345334363341e+01 1.905714309671794056e-05
2.805046135754907866e+01 2.183677603724580905e-06
3.531343861556884889e+01 7.869668292063220822e-07
4.445698525097307652e+01 1.154117312254567921e-06
5.596802846420851552e+01 -4.372374468221118776e-07
7.045957328161131272e+01 -5.848067267309837791e-06
8.870334730839388726e+01 -2.703504344454761524e-06
1.116708980377407130e+02 2.583446930466440182e-06
1.405853312975872882e+02 1.315916580815260717e-06
1.769864460960343422e+02 2.656492234107647608e-06
2.228127345334363838e+02 1.436727335698364155e-07
2.805046135754906231e+02 -8.870528854771258526e-07
3.531343861556885599e+02 3.170007145920461083e-06
4.445698525097302536e+02 2.161499856394915009e-06
5.596802846420847573e+02 -5.201569732817991778e-08
7.045957328161139230e+02 1.021607204610212458e-06
8.870334730839383610e+02 -2.033344239222886284e-06
