# theta, gamma_x
2.805046135754908576e+00 -3.203597752225457573e-05
3.531343861556885511e+00 8.722788368401181288e-05
4.445698525097306231e+00 1.117483725214786078e-05
5.596802846420849242e+00 -4.016174555610570044e-05
7.045957328161134292e+00 -8.766669927247506552e-06
8.870334730839386950e+00 -6.158195023669602433e-06
1.116708980377407912e+01 -8.801751185021821695e-06
1.405853312975872704e+01 -6.029522354861913647e-06
1.769864460960344488e+01 -4.219245618416403380e-06
2.228127345334363341e+01 1.490877869285081716e-06
2.805046135754907866e+01 1.223018497509434046e-06
3.531343861556884889e+01 7.974321964644405392e-07
4.445698525097307652e+01 -2.027169544344081195e-06
5.596802846420851552e+01 5.770732235314192274e-06
7.045957328161131272e+01 -2.150569731118560257e-06
8.870334730839388726e+01 -7.350701695081042093e-07
1.116708980377407130e+02 9.828667730872706578e-07
1.405853312975872882e+02 1.066015772363502153e-07
1.769864460960343422e+02 -1.464877950110353994e-06
2.228127345334363838e+02 -2.728431290371761703e-06
2.805046135754906231e+02 -8.257673119173547890e-07
3.531343861556885599e+02 1.665549635936826203e-06
4.445698525097302536e+02 7.305428401191550969e-07
5.596802846420847573e+02 -3.087038030093864314e-07
7.045957328161139230e+02 -4.121821445639279317e-07
8.870334730839383610e+02 -7.035511134218998426e-07
