# theta, gamma_x
2.805046135754908576e+00 -6.261983161551701424e-05
3.531343861556885511e+00 -6.034209323743075547e-06
4.445698525097306231e+00 4.103451139076006121e-05
5.596802846420849242e+00 -2.409501758886781021e-06
7.045957328161134292e+00 -2.420738956889275997e-06
8.870334730839386950e+00 -8.910005771317512101e-06
1.116708980377407912e+01 -2.284332109068269961e-05
1.405853312975872704e+01 5.145852973497982868e-07
1.769864460960344488e+01 7.924695308957204024e-06
2.228127345334363341e+01 4.726006099873826653e-06
2.805046135754907866e+01 5.093966700855792716e-06
3.531343861556884889e+01 5.570024578266257224e-06
4.445698525097307652e+01 1.332672721689508118e-06
5.596802846420851552e+01 7.111234422377150233e-06
7.045957328161131272e+01 -1.802761509192619685e-06
8.870334730839388726e+01 -7.010861198186628607e-06
1.116708980377407130e+02 -3.195902459291499503e-06
1.405853312975872882e+02 -2.591748192959040782e-06
1.769864460960343422e+02 3.313088304080679906e-06
2.228127345334363838e+02 2.930446795093119791e-06
2.805046135754906231e+02 5.875047642925706954e-07
3.531343861556885599e+02 -1.584995041213428350e-06
4.445698525097302536e+02 4.075248230765579087e-06
5.596802846420847573e+02 7.892068896721332450e-07
7.045957328161139230e+02 -4.846350322244292229e-07
8.870334730839383610e+02 -3.510791356950990891e-07
