# theta, gamma_x
2.805046135754908576e+00 -5.647459735470513123e-05
3.531343861556885511e+00 -3.781123830868848217e-06
4.445698525097306231e+00 2.048535215303005184e-05
5.596802846420849242e+00 -2.195167453016530522e-05
7.045957328161134292e+00 -4.100776791177008335e-05
8.870334730839386950e+00 2.333286424405413910e-05
1.116708980377407912e+01 -1.575923880416726992e-05
1.405853312975872704e+01 1.854521164829829941e-05
1.769864460960344488e+01 1.468527822274798411e-05
2.228127345334363341e+01 7.621863473528721126e-06
2.805046135754907866e+01 2.078114111227262859e-06
3.531343861556884889e+01 -1.461441052769465846e-06
4.445698525097307652e+01 -4.293682339448312158e-06
5.596802846420851552e+01 -3.387286083083479515e-06
7.045957328161131272e+01 -6.668332737340053895e-06
8.870334730839388726e+01 -9.132122819449380697e-08
1.116708980377407130e+02 -1.687368950817517612e-06
1.405853312975872882e+02 4.191183218981311915e-06
1.769864460960343422e+02 4.162904662125949310e-06
2.228127345334363838e+02 2.039277085154298798e-06
2.805046135754906231e+02 1.244514375537779372e-06
3.531343861556885599e+02 2.976935765634540191e-06
4.445698525097302536e+02 4.412099477063880873e-06
5.596802846420847573e+02 2.776704473098792472e-06
7.045957328161139230e+02 -1.746611084813503263e-06
8.870334730839383610e+02 -1.950468977723458268e-06
