# theta, gamma_x
2.805046135754908576e+00 6.654703759733263482e-05
3.531343861556885511e+00 3.746171822071804635e-05
4.445698525097306231e+00 7.971183083749805334e-05
5.596802846420849242e+00 -1.006821884406205255e-06
7.045957328161134292e+00 7.575008906959296379e-06
8.870334730839386950e+00 1.779747739937645207e-05
1.116708980377407912e+01 -2.634819244317588746e-06
1.405853312975872704e+01 -1.930437269557658289e-05
1.769864460960344488e+01 -1.835062969176011840e-05
2.228127345334363341e+01 5.500098685549696713e-07
2.805046135754907866e+01 -1.274550939184946569e-05
3.531343861556884889e+01 -1.539268638762813071e-06
4.445698525097307652e+01 -1.657101561143990764e-06
5.596802846420851552e+01 1.470377487784406406e-06
7.045957328161131272e+01 4.746610735642368701e-06
8.870334730839388726e+01 5.114375122053971108e-06
1.116708980377407130e+02 8.206069705341192272e-06
1.405853312975872882e+02 5.984417829951316277e-06
1.769864460960343422e+02 4.946560008911265977e-06
2.228127345334363838e+02 2.431487875529142850e-06
2.805046135754906231e+02 1.086979762501180071e-06
3.531343861556885599e+02 2.084212828725124407e-06
4.445698525097302536e+02 -8.224432073735979480e-07
5.596802846420847573e+02 1.629996237765675716e-06
7.045957328161139230e+02 -1.942612882426954343e-07
8.870334730839383610e+02 5.401508531806753570e-07
