# theta, gammat_err
2.805046135754908576e+00 4.805436032971379106e-05
3.531343861556885511e+00 3.859229461427788520e-05
4.445698525097306231e+00 2.970911530156626461e-05
5.596802846420849242e+00 2.367005494002330377e-05
7.045957328161134292e+00 2.067210071448443898e-05
8.870334730839386950e+00 1.784842886300354341e-05
1.116708980377407912e+01 1.253992284183487734e-05
1.405853312975872704e+01 1.106209317261540389e-05
1.769864460960344488e+01 1.062188668889244227e-05
2.228127345334363341e+01 7.719227361701712771e-06
2.805046135754907866e+01 7.783236876847306342e-06
3.531343861556884889e+01 7.167328129535696505e-06
4.445698525097307652e+01 6.086616055073065691e-06
5.596802846420851552e+01 5.092257163083974924e-06
7.045957328161131272e+01 5.085749819191631729e-06
8.870334730839388726e+01 4.848747185860240107e-06
1.116708980377407130e+02 4.416632390667767064e-06
1.405853312975872882e+02 3.928186856280328627e-06
1.769864460960343422e+02 3.300205217250569654e-06
2.228127345334363838e+02 2.974196052543428720e-06
2.805046135754906231e+02 3.103240714242371155e-06
3.531343861556885599e+02 2.558625488098265642e-06
4.445698525097302536e+02 2.154569622333473279e-06
5.596802846420847573e+02 1.716472520675045925e-06
7.045957328161139230e+02 1.536525527936814822e-06
8.870334730839383610e+02 1.536165450505875005e-06
