# theta, gammat_err
2.805046135754908576e+00 5.153394908315438866e-05
3.531343861556885511e+00 3.799872898290751743e-05
4.445698525097306231e+00 3.348493390648000188e-05
5.596802846420849242e+00 2.686301523477205880e-05
7.045957328161134292e+00 2.003259043394524619e-05
8.870334730839386950e+00 1.755867504160011576e-05
1.116708980377407912e+01 1.546475452466267912e-05
1.405853312975872704e+01 1.345512463700838356e-05
1.769864460960344488e+01 1.054913536553753028e-05
2.228127345334363341e+01 9.778115685209982501e-06
2.805046135754907866e+01 8.425230007946538498e-06
3.531343861556884889e+01 7.517595813616083256e-06
4.445698525097307652e+01 7.250781750490284027e-06
5.596802846420851552e+01 6.918859882723583718e-06
7.045957328161131272e+01 6.785926639813404337e-06
8.870334730839388726e+01 6.625210280954415259e-06
1.116708980377407130e+02 6.751176402090569420e-06
1.405853312975872882e+02 5.987661317910359290e-06
1.769864460960343422e+02 5.654929300208846815e-06
2.228127345334363838e+02 5.184677573981288046e-06
2.805046135754906231e+02 4.640005430536212561e-06
3.531343861556885599e+02 4.477988486029509038e-06
4.445698525097302536e+02 3.512768838353442174e-06
5.596802846420847573e+02 2.734972223881551024e-06
7.045957328161139230e+02 2.383408932303445870e-06
8.870334730839383610e+02 2.196543956296599867e-06
