# theta, gammat_err
2.805046135754908576e+00 5.159511392301602316e-05
3.531343861556885511e+00 4.281102981848677132e-05
4.445698525097306231e+00 3.271441401501972850e-05
5.596802846420849242e+00 2.841117835115814858e-05
7.045957328161134292e+00 2.301398088374511584e-05
8.870334730839386950e+00 1.888245414502562195e-05
1.116708980377407912e+01 1.557647898119425743e-05
1.405853312975872704e+01 1.223038584727926237e-05
1.769864460960344488e+01 9.912425050632067187e-06
2.228127345334363341e+01 8.484035645777772782e-06
2.805046135754907866e+01 7.999313189474225048e-06
3.531343861556884889e+01 6.485952004297746683e-06
4.445698525097307652e+01 5.691663816054323715e-06
5.596802846420851552e+01 5.118974075845394478e-06
7.045957328161131272e+01 4.738840035892990324e-06
8.870334730839388726e+01 4.200203006174833671e-06
1.116708980377407130e+02 3.817023816451475379e-06
1.405853312975872882e+02 3.653200845436249090e-06
1.769864460960343422e+02 3.444069127437501952e-06
2.228127345334363838e+02 3.035400492409377238e-06
2.805046135754906231e+02 2.767904334106839284e-06
3.531343861556885599e+02 2.462444440763981134e-06
4.445698525097302536e+02 2.346205034372020605e-06
5.596802846420847573e+02 1.855253226305358338e-06
7.045957328161139230e+02 1.515910331536765265e-06
8.870334730839383610e+02 1.497662483468873645e-06
