# theta, gammat_err
2.805046135754908576e+00 7.471762607272007105e-05
3.531343861556885511e+00 6.049710872890742217e-05
4.445698525097306231e+00 4.890518944216997263e-05
5.596802846420849242e+00 3.711816851912045788e-05
7.045957328161134292e+00 3.000630099698345859e-05
8.870334730839386950e+00 2.517278182643200346e-05
1.116708980377407912e+01 2.055773724106486452e-05
1.405853312975872704e+01 1.998983954992404499e-05
1.769864460960344488e+01 1.710810223014156079e-05
2.228127345334363341e+01 1.391909520216741312e-05
2.805046135754907866e+01 1.248408707955723489e-05
3.531343861556884889e+01 1.063198322413907957e-05
4.445698525097307652e+01 1.067505005783591825e-05
5.596802846420851552e+01 1.040088054279604893e-05
7.045957328161131272e+01 9.513471834915694024e-06
8.870334730839388726e+01 9.629294016571408180e-06
1.116708980377407130e+02 9.251848634379487813e-06
1.405853312975872882e+02 9.383538415362105886e-06
1.769864460960343422e+02 9.283554388710249481e-06
2.228127345334363838e+02 8.858558543845689815e-06
2.805046135754906231e+02 7.944146162531002674e-06
3.531343861556885599e+02 7.226240468894645725e-06
4.445698525097302536e+02 6.460083202942452098e-06
5.596802846420847573e+02 4.658078220449232083e-06
7.045957328161139230e+02 4.686255470411234458e-06
8.870334730839383610e+02 3.550986269729972598e-06
