# theta, gammat_err
2.805046135754908576e+00 6.035276873711578057e-05
3.531343861556885511e+00 5.138701545514469962e-05
4.445698525097306231e+00 4.014947335531156996e-05
5.596802846420849242e+00 3.406302343646309293e-05
7.045957328161134292e+00 2.793555173347645092e-05
8.870334730839386950e+00 2.238800110806179273e-05
1.116708980377407912e+01 1.889794705549971223e-05
1.405853312975872704e+01 1.500431211209079638e-05
1.769864460960344488e+01 1.345388895428380390e-05
2.228127345334363341e+01 1.112922518676317392e-05
2.805046135754907866e+01 1.064007003471616162e-05
3.531343861556884889e+01 8.829030607113775417e-06
4.445698525097307652e+01 7.978511680614168289e-06
5.596802846420851552e+01 7.022136516574331511e-06
7.045957328161131272e+01 6.204647219081044258e-06
8.870334730839388726e+01 5.693301814555630104e-06
1.116708980377407130e+02 6.020812995188235964e-06
1.405853312975872882e+02 5.790201058305490354e-06
1.769864460960343422e+02 5.353292316097608402e-06
2.228127345334363838e+02 5.611916085361629931e-06
2.805046135754906231e+02 5.267033177904339066e-06
3.531343861556885599e+02 4.924891765523501665e-06
4.445698525097302536e+02 4.092648176970137173e-06
5.596802846420847573e+02 3.711606230924241387e-06
7.045957328161139230e+02 3.459919894122595804e-06
8.870334730839383610e+02 3.175164740957494620e-06
