# theta, gammat_err
2.805046135754908576e+00 8.154733514784107649e-05
3.531343861556885511e+00 7.362728136364324533e-05
4.445698525097306231e+00 5.780657622466314034e-05
5.596802846420849242e+00 4.383274832269171188e-05
7.045957328161134292e+00 3.875112312732473762e-05
8.870334730839386950e+00 3.175365967100685809e-05
1.116708980377407912e+01 2.374749973695765117e-05
1.405853312975872704e+01 2.006717945845866891e-05
1.769864460960344488e+01 1.901968133212400883e-05
2.228127345334363341e+01 1.641485105447951961e-05
2.805046135754907866e+01 1.330266482272467078e-05
3.531343861556884889e+01 1.284156340222654237e-05
4.445698525097307652e+01 1.220203577486559799e-05
5.596802846420851552e+01 1.045593823100255931e-05
7.045957328161131272e+01 9.933699755530181987e-06
8.870334730839388726e+01 9.292098336144821713e-06
1.116708980377407130e+02 8.061781764547026546e-06
1.405853312975872882e+02 8.430954852362356841e-06
1.769864460960343422e+02 8.354792484092881698e-06
2.228127345334363838e+02 7.573811907713291009e-06
2.805046135754906231e+02 8.342691891239653671e-06
3.531343861556885599e+02 7.781120610072700771e-06
4.445698525097302536e+02 5.912818127473204867e-06
5.596802846420847573e+02 5.079931560256512475e-06
7.045957328161139230e+02 4.356768090020959429e-06
8.870334730839383610e+02 3.780362239317931037e-06
