# theta, gammat_err
2.805046135754908576e+00 6.274706130464530738e-05
3.531343861556885511e+00 5.133717430862323321e-05
4.445698525097306231e+00 4.325954888766520522e-05
5.596802846420849242e+00 3.633138858111809667e-05
7.045957328161134292e+00 3.040646047995549346e-05
8.870334730839386950e+00 2.348816602354360282e-05
1.116708980377407912e+01 1.809908987221033836e-05
1.405853312975872704e+01 1.574292471780269612e-05
1.769864460960344488e+01 1.370481288592932950e-05
2.228127345334363341e+01 1.255296066994928197e-05
2.805046135754907866e+01 9.897836822605806726e-06
3.531343861556884889e+01 9.023948298059662231e-06
4.445698525097307652e+01 8.151840573335414179e-06
5.596802846420851552e+01 7.934281828004891761e-06
7.045957328161131272e+01 7.895554459909717116e-06
8.870334730839388726e+01 7.585109340723045977e-06
1.116708980377407130e+02 7.341826662415230056e-06
1.405853312975872882e+02 6.608216215163205200e-06
1.769864460960343422e+02 6.527859616013074635e-06
2.228127345334363838e+02 6.779440348668954522e-06
2.805046135754906231e+02 6.019417485051629332e-06
3.531343861556885599e+02 5.375425161893253340e-06
4.445698525097302536e+02 4.275219762690498360e-06
5.596802846420847573e+02 3.631963201317156178e-06
7.045957328161139230e+02 2.785086643257067894e-06
8.870334730839383610e+02 2.827751608923171107e-06
