# theta, gammat_err
2.805046135754908576e+00 4.850806181560433586e-05
3.531343861556885511e+00 3.998087322233903509e-05
4.445698525097306231e+00 3.463835369760325889e-05
5.596802846420849242e+00 2.886496248918325681e-05
7.045957328161134292e+00 2.279210674111856985e-05
8.870334730839386950e+00 1.938279333690249721e-05
1.116708980377407912e+01 1.568010450081525718e-05
1.405853312975872704e+01 1.280299875880821513e-05
1.769864460960344488e+01 1.131546701154561648e-05
2.228127345334363341e+01 9.745498511355277289e-06
2.805046135754907866e+01 8.552887433381890241e-06
3.531343861556884889e+01 7.238521248175452945e-06
4.445698525097307652e+01 6.555376118074333845e-06
5.596802846420851552e+01 5.675175134608420488e-06
7.045957328161131272e+01 5.490209967599975266e-06
8.870334730839388726e+01 4.981861915384584849e-06
1.116708980377407130e+02 5.244525349848170388e-06
1.405853312975872882e+02 4.837056476390301676e-06
1.769864460960343422e+02 4.719117458856049472e-06
2.228127345334363838e+02 4.435057133596993413e-06
2.805046135754906231e+02 4.352491917441947538e-06
3.531343861556885599e+02 3.893722879863181812e-06
4.445698525097302536e+02 3.321175358044533009e-06
5.596802846420847573e+02 2.866576209950386421e-06
7.045957328161139230e+02 2.570486818057037116e-06
8.870334730839383610e+02 2.261174265796333132e-06
