# theta, gammat_err
2.805046135754908576e+00 5.546172237128118990e-05
3.531343861556885511e+00 4.412112765405915748e-05
4.445698525097306231e+00 3.413040107092649741e-05
5.596802846420849242e+00 2.911289868834795677e-05
7.045957328161134292e+00 2.372987592687966630e-05
8.870334730839386950e+00 1.874856125633908043e-05
1.116708980377407912e+01 1.633088466189819876e-05
1.405853312975872704e+01 1.337881335917792138e-05
1.769864460960344488e+01 1.132350886905267441e-05
2.228127345334363341e+01 9.488206910912880368e-06
2.805046135754907866e+01 9.070144004462850725e-06
3.531343861556884889e+01 7.461557176691707790e-06
4.445698525097307652e+01 7.061799630335184933e-06
5.596802846420851552e+01 6.281459355531065904e-06
7.045957328161131272e+01 5.479741739842198216e-06
8.870334730839388726e+01 5.681896892375150812e-06
1.116708980377407130e+02 5.748387211563201709e-06
1.405853312975872882e+02 5.240468541075713915e-06
1.769864460960343422e+02 4.359799512368804167e-06
2.228127345334363838e+02 4.324432265584151285e-06
2.805046135754906231e+02 4.113690854239843480e-06
3.531343861556885599e+02 3.358745760499777922e-06
4.445698525097302536e+02 3.052938706990298866e-06
5.596802846420847573e+02 2.555320155607524079e-06
7.045957328161139230e+02 2.162756127715742051e-06
8.870334730839383610e+02 1.902915104068778199e-06
