# theta, gammat_err
2.805046135754908576e+00 5.929942988799248186e-05
3.531343861556885511e+00 5.362828267913974167e-05
4.445698525097306231e+00 3.766726968236135960e-05
5.596802846420849242e+00 3.163267673036653958e-05
7.045957328161134292e+00 2.507822320439765886e-05
8.870334730839386950e+00 2.165431637488121478e-05
1.116708980377407912e+01 1.677590879004767915e-05
1.405853312975872704e+01 1.412107281157476008e-05
1.769864460960344488e+01 1.245266086560264280e-05
2.228127345334363341e+01 1.082295942663818889e-05
2.805046135754907866e+01 8.823163640529871517e-06
3.531343861556884889e+01 7.765317813362223616e-06
4.445698525097307652e+01 7.535006132478978996e-06
5.596802846420851552e+01 6.565655758767650192e-06
7.045957328161131272e+01 6.109518156015017806e-06
8.870334730839388726e+01 5.973969857284604051e-06
1.116708980377407130e+02 6.294661286537703733e-06
1.405853312975872882e+02 5.954665043234381072e-06
1.769864460960343422e+02 5.416569249009864220e-06
2.228127345334363838e+02 5.186247833599639799e-06
2.805046135754906231e+02 5.147270436919293910e-06
3.531343861556885599e+02 4.579467748836706187e-06
4.445698525097302536e+02 4.069630996035288411e-06
5.596802846420847573e+02 2.989393819276018225e-06
7.045957328161139230e+02 2.813668205046946399e-06
8.870334730839383610e+02 2.497646067163352794e-06
