# theta, gammat_err
2.805046135754908576e+00 5.957198094458898794e-05
3.531343861556885511e+00 4.858775023482044941e-05
4.445698525097306231e+00 3.692904099814661446e-05
5.596802846420849242e+00 2.892889441434638690e-05
7.045957328161134292e+00 2.361220251252559206e-05
8.870334730839386950e+00 1.762115629630582275e-05
1.116708980377407912e+01 1.547955508453884520e-05
1.405853312975872704e+01 1.264524486479612857e-05
1.769864460960344488e+01 1.041332484838402211e-05
2.228127345334363341e+01 1.026978973915834568e-05
2.805046135754907866e+01 8.296898546866755838e-06
3.531343861556884889e+01 7.796736221941274922e-06
4.445698525097307652e+01 6.447130276978407542e-06
5.596802846420851552e+01 6.725696178334488380e-06
7.045957328161131272e+01 5.996785141746335244e-06
8.870334730839388726e+01 5.781826230699131600e-06
1.116708980377407130e+02 5.391074679211492360e-06
1.405853312975872882e+02 5.394454647209138466e-06
1.769864460960343422e+02 5.055427075039415808e-06
2.228127345334363838e+02 5.531899324678433593e-06
2.805046135754906231e+02 5.215581765427607971e-06
3.531343861556885599e+02 4.124240089482742171e-06
4.445698525097302536e+02 3.174567675652387543e-06
5.596802846420847573e+02 2.989102497406605411e-06
7.045957328161139230e+02 2.351156129246100372e-06
8.870334730839383610e+02 2.448340844102900801e-06
