# theta, gammat_err
2.805046135754908576e+00 6.248984487117131912e-05
3.531343861556885511e+00 5.188646389800169537e-05
4.445698525097306231e+00 3.961320632965014440e-05
5.596802846420849242e+00 3.369138562955939254e-05
7.045957328161134292e+00 2.688426253418068999e-05
8.870334730839386950e+00 2.345709962310296560e-05
1.116708980377407912e+01 1.971311152163980206e-05
1.405853312975872704e+01 1.502531835487888587e-05
1.769864460960344488e+01 1.243815087729741294e-05
2.228127345334363341e+01 1.078138628511262312e-05
2.805046135754907866e+01 9.850655938807094094e-06
3.531343861556884889e+01 8.496081798408690113e-06
4.445698525097307652e+01 6.832805888389831042e-06
5.596802846420851552e+01 6.684603826736628586e-06
7.045957328161131272e+01 6.317971607652345316e-06
8.870334730839388726e+01 6.020674372874716111e-06
1.116708980377407130e+02 5.781364669945417397e-06
1.405853312975872882e+02 5.231968163283613601e-06
1.769864460960343422e+02 5.167673403443239490e-06
2.228127345334363838e+02 4.956820769441221979e-06
2.805046135754906231e+02 5.059262050041886811e-06
3.531343861556885599e+02 4.607937353032787627e-06
4.445698525097302536e+02 3.403685008623302274e-06
5.596802846420847573e+02 3.050985280752082310e-06
7.045957328161139230e+02 2.957884463449799222e-06
8.870334730839383610e+02 2.548424156735222044e-06
