# theta, gammat_err
2.805046135754908576e+00 5.640019054246050111e-05
3.531343861556885511e+00 5.080614416748184092e-05
4.445698525097306231e+00 3.884639719616703662e-05
5.596802846420849242e+00 2.998975898395057549e-05
7.045957328161134292e+00 2.456575925912685932e-05
8.870334730839386950e+00 2.197968229998286746e-05
1.116708980377407912e+01 1.815729477789289025e-05
1.405853312975872704e+01 1.438244386204898033e-05
1.769864460960344488e+01 1.297521177971830802e-05
2.228127345334363341e+01 1.146687434974287275e-05
2.805046135754907866e+01 8.619986535700766895e-06
3.531343861556884889e+01 8.624930321501998715e-06
4.445698525097307652e+01 8.398341144162000009e-06
5.596802846420851552e+01 8.273918495712594799e-06
7.045957328161131272e+01 7.263505593605056238e-06
8.870334730839388726e+01 7.505026913578930757e-06
1.116708980377407130e+02 7.330763612233483685e-06
1.405853312975872882e+02 6.997469489646603872e-06
1.769864460960343422e+02 6.652294855368649387e-06
2.228127345334363838e+02 7.131432818669416344e-06
2.805046135754906231e+02 6.618416430683043678e-06
3.531343861556885599e+02 6.216501490870059337e-06
4.445698525097302536e+02 5.655289554851373034e-06
5.596802846420847573e+02 4.219294117635755120e-06
7.045957328161139230e+02 3.829775795912808152e-06
8.870334730839383610e+02 3.154017881578433041e-06
