# theta, gammat_err
2.805046135754908576e+00 2.886682059475793722e-06
3.531343861556885511e+00 2.280024597726778360e-06
4.445698525097306231e+00 1.772707836245439054e-06
5.596802846420849242e+00 1.620474749053648922e-06
7.045957328161134292e+00 1.300291526666565201e-06
8.870334730839386950e+00 1.076886813657099504e-06
1.116708980377407912e+01 8.337452651889963844e-07
1.405853312975872704e+01 6.430557747337482316e-07
1.769864460960344488e+01 5.761152364711165257e-07
2.228127345334363341e+01 4.779177652480491248e-07
2.805046135754907866e+01 4.116931751615004688e-07
3.531343861556884889e+01 3.748429532547580283e-07
4.445698525097307652e+01 3.477398318862765509e-07
5.596802846420851552e+01 3.132551804512194532e-07
7.045957328161131272e+01 2.910324243839544080e-07
8.870334730839388726e+01 2.580715766122429120e-07
1.116708980377407130e+02 2.477820364918682073e-07
1.405853312975872882e+02 2.387208440553784323e-07
1.769864460960343422e+02 2.433895698407185111e-07
2.228127345334363838e+02 2.276564643649986726e-07
2.805046135754906231e+02 2.210075509244936851e-07
3.531343861556885599e+02 2.148869838269177958e-07
4.445698525097302536e+02 1.975991767945947236e-07
5.596802846420847573e+02 1.748243505917880423e-07
7.045957328161139230e+02 1.618873154625800749e-07
8.870334730839383610e+02 1.790364242122734897e-07
