# theta, gammat_err
2.805046135754908576e+00 3.249073250002782609e-06
3.531343861556885511e+00 2.452221857590082099e-06
4.445698525097306231e+00 2.107858467721455205e-06
5.596802846420849242e+00 1.807458064762687926e-06
7.045957328161134292e+00 1.389989004211834637e-06
8.870334730839386950e+00 1.235994012009244928e-06
1.116708980377407912e+01 9.394928693316035871e-07
1.405853312975872704e+01 7.660671207452431040e-07
1.769864460960344488e+01 6.883539248148476936e-07
2.228127345334363341e+01 5.022012439970764624e-07
2.805046135754907866e+01 4.635539142475237815e-07
3.531343861556884889e+01 4.058696604081734825e-07
4.445698525097307652e+01 3.589401080362360477e-07
5.596802846420851552e+01 3.587063008797908206e-07
7.045957328161131272e+01 3.078247354397811309e-07
8.870334730839388726e+01 2.947199666214527379e-07
1.116708980377407130e+02 2.986504363716099083e-07
1.405853312975872882e+02 2.775020763955832362e-07
1.769864460960343422e+02 2.985871208456054427e-07
2.228127345334363838e+02 3.152321076208153991e-07
2.805046135754906231e+02 2.922203300485146969e-07
3.531343861556885599e+02 2.524853480664262485e-07
4.445698525097302536e+02 2.446738646054232783e-07
5.596802846420847573e+02 2.238098036869507781e-07
7.045957328161139230e+02 2.532235863633165966e-07
8.870334730839383610e+02 2.241802758544916064e-07
