# theta, gamma_t
2.805046135754908576e+00 -1.756292737782417715e-05
3.531343861556885511e+00 -8.137534173891958509e-06
4.445698525097306231e+00 -3.601039748333616310e-06
5.596802846420849242e+00 -9.920191739559469611e-06
7.045957328161134292e+00 -6.048829536187818543e-06
8.870334730839386950e+00 -6.918126575789592506e-06
1.116708980377407912e+01 -5.259015052485546320e-06
1.405853312975872704e+01 -4.501372085159180433e-06
1.769864460960344488e+01 -8.434889687739507074e-06
2.228127345334363341e+01 -5.588566976909293902e-06
2.805046135754907866e+01 -7.080984220737238403e-06
3.531343861556884889e+01 -5.265680044894282424e-06
4.445698525097307652e+01 -2.707436399886326928e-06
5.596802846420851552e+01 -5.448766580694303306e-06
7.045957328161131272e+01 -8.360909630158222641e-06
8.870334730839388726e+01 -5.084616686368145249e-06
1.116708980377407130e+02 -4.203896149627131339e-06
1.405853312975872882e+02 -4.218159394364366038e-06
1.769864460960343422e+02 -7.790242861395627825e-06
2.228127345334363838e+02 -6.083750784138276723e-06
2.805046135754906231e+02 -4.759461423134329529e-06
3.531343861556885599e+02 -9.827561381423990101e-07
4.445698525097302536e+02 -6.942056834186257360e-07
5.596802846420847573e+02 5.686579945109770066e-07
7.045957328161139230e+02 -1.917187648176509088e-06
8.870334730839383610e+02 -2.345512279737827529e-06
