# theta, gamma_t
2.805046135754908576e+00 -1.555849862671474936e-05
3.531343861556885511e+00 -2.534424575661097410e-05
4.445698525097306231e+00 -1.399803172258858302e-05
5.596802846420849242e+00 -5.856866192526275081e-06
7.045957328161134292e+00 -1.302318267808261890e-05
8.870334730839386950e+00 -4.613886063460435189e-06
1.116708980377407912e+01 -1.259514699004626103e-06
1.405853312975872704e+01 -6.880794632749532945e-06
1.769864460960344488e+01 -3.778534613617433654e-06
2.228127345334363341e+01 -3.831915509635854013e-06
2.805046135754907866e+01 -3.422802299603340773e-06
3.531343861556884889e+01 -1.944914602493543686e-06
4.445698525097307652e+01 -3.631312125017869969e-06
5.596802846420851552e+01 2.128364500617258531e-06
7.045957328161131272e+01 1.330463793227762618e-07
8.870334730839388726e+01 -3.360145558963586066e-06
1.116708980377407130e+02 -1.449685798983117271e-06
1.405853312975872882e+02 -3.241014011441993306e-06
1.769864460960343422e+02 -1.066268056604725217e-05
2.228127345334363838e+02 -1.315259542918497539e-05
2.805046135754906231e+02 -1.081047861110269650e-05
3.531343861556885599e+02 -8.979906499403879873e-06
4.445698525097302536e+02 -9.229191776396870832e-06
5.596802846420847573e+02 -3.150428720915759444e-07
7.045957328161139230e+02 -6.295560741573515118e-06
8.870334730839383610e+02 -1.770174661309995313e-05
