# theta, gamma_t
2.805046135754908576e+00 -2.304836578478860443e-05
3.531343861556885511e+00 -7.504090869770407474e-06
4.445698525097306231e+00 -1.239096405503973197e-05
5.596802846420849242e+00 -1.488417942387473108e-05
7.045957328161134292e+00 -5.619795424809834953e-06
8.870334730839386950e+00 -3.605739726477189092e-06
1.116708980377407912e+01 -8.303600449156949952e-06
1.405853312975872704e+01 -7.120662479196408534e-06
1.769864460960344488e+01 -8.419267776260842958e-06
2.228127345334363341e+01 -5.449614075751202827e-06
2.805046135754907866e+01 -7.597286835316555566e-06
3.531343861556884889e+01 -3.692656342887861257e-06
4.445698525097307652e+01 -2.880622630985124868e-06
5.596802846420851552e+01 -4.687456514638273235e-06
7.045957328161131272e+01 -8.046108135337165171e-06
8.870334730839388726e+01 -5.172753541111846228e-06
1.116708980377407130e+02 -4.333431595943534811e-06
1.405853312975872882e+02 -4.400111900527457569e-06
1.769864460960343422e+02 -7.694640802760483521e-06
2.228127345334363838e+02 -5.974638535530398548e-06
2.805046135754906231e+02 -4.781698140436133796e-06
3.531343861556885599e+02 -9.168027521877412340e-07
4.445698525097302536e+02 -7.436104814264785187e-07
5.596802846420847573e+02 5.552630668703341503e-07
7.045957328161139230e+02 -1.926352464092368763e-06
8.870334730839383610e+02 -2.359839388498070187e-06
