# theta, gammat_shot_noise
2.805046135754908576e+00 2.332052061585036564e-09
3.531343861556885511e+00 1.160298580984156019e-09
4.445698525097306231e+00 8.756700350336652038e-10
5.596802846420849242e+00 4.515791426471826881e-10
7.045957328161134292e+00 3.957606645935489358e-10
8.870334730839386950e+00 2.416728545519183343e-10
1.116708980377407912e+01 1.577736625092574882e-10
1.405853312975872704e+01 1.315901600061971305e-10
1.769864460960344488e+01 9.868384879038529273e-11
2.228127345334363341e+01 8.355821761017892151e-11
2.805046135754907866e+01 7.748009377391099113e-11
3.531343861556884889e+01 5.572200795226814217e-11
4.445698525097307652e+01 7.015884725357928009e-11
5.596802846420851552e+01 7.601697481908848319e-11
7.045957328161131272e+01 8.231947843197349287e-11
8.870334730839388726e+01 1.172225277338191424e-10
1.116708980377407130e+02 1.832764031814967233e-10
1.405853312975872882e+02 2.801640504227245939e-10
1.769864460960343422e+02 4.099143146987518062e-10
2.228127345334363838e+02 5.655700294892312450e-10
2.805046135754906231e+02 6.714639274327730116e-10
3.531343861556885599e+02 6.571081773729369066e-10
4.445698525097302536e+02 5.372489952880007672e-10
5.596802846420847573e+02 4.481622248602441310e-10
7.045957328161139230e+02 4.278935810388698125e-10
8.870334730839383610e+02 3.862176984263863648e-10
