# theta, gammat_shot_noise
2.805046135754908576e+00 2.271393421460023707e-09
3.531343861556885511e+00 1.342479994912883591e-09
4.445698525097306231e+00 9.355165481038113110e-10
5.596802846420849242e+00 4.968988034072493190e-10
7.045957328161134292e+00 4.690348981485813917e-10
8.870334730839386950e+00 3.225909733735812671e-10
1.116708980377407912e+01 1.866048438469681861e-10
1.405853312975872704e+01 1.632460038220523559e-10
1.769864460960344488e+01 1.090946462817195461e-10
2.228127345334363341e+01 8.279034643239351609e-11
2.805046135754907866e+01 7.087604273298874974e-11
3.531343861556884889e+01 5.373381256550010158e-11
4.445698525097307652e+01 5.872901128135870450e-11
5.596802846420851552e+01 6.040003348316415012e-11
7.045957328161131272e+01 6.278110132676345566e-11
8.870334730839388726e+01 7.788363461653016212e-11
1.116708980377407130e+02 1.037994058062425567e-10
1.405853312975872882e+02 1.313272987089921723e-10
1.769864460960343422e+02 1.775149156029929949e-10
2.228127345334363838e+02 2.449569631023829213e-10
2.805046135754906231e+02 3.109587535935166965e-10
3.531343861556885599e+02 3.487749574118373166e-10
4.445698525097302536e+02 3.244730057968107940e-10
5.596802846420847573e+02 2.578547868590655852e-10
7.045957328161139230e+02 2.272379864466228295e-10
8.870334730839383610e+02 2.440996416567473452e-10
