# theta, gammat_shot_noise
2.805046135754908576e+00 2.312754070399893887e-09
3.531343861556885511e+00 1.880106498915467943e-09
4.445698525097306231e+00 9.491781599342760508e-10
5.596802846420849242e+00 7.063018064435582864e-10
7.045957328161134292e+00 4.395954373044876475e-10
8.870334730839386950e+00 3.466553306693926025e-10
1.116708980377407912e+01 2.029284567386509140e-10
1.405853312975872704e+01 1.490021802766040729e-10
1.769864460960344488e+01 1.232786776641837344e-10
2.228127345334363341e+01 9.737216484105657142e-11
2.805046135754907866e+01 7.746026294937308257e-11
3.531343861556884889e+01 6.789886656841411266e-11
4.445698525097307652e+01 7.357763432378057730e-11
5.596802846420851552e+01 7.950848712580638172e-11
7.045957328161131272e+01 8.732545220807298765e-11
8.870334730839388726e+01 1.215578164639860501e-10
1.116708980377407130e+02 2.093719735732317102e-10
1.405853312975872882e+02 2.987680836865411461e-10
1.769864460960343422e+02 4.192734555928502463e-10
2.228127345334363838e+02 5.894442213638472922e-10
2.805046135754906231e+02 6.719828393519127016e-10
3.531343861556885599e+02 6.811630602235043426e-10
4.445698525097302536e+02 5.580101312134403332e-10
5.596802846420847573e+02 4.506674246088830143e-10
7.045957328161139230e+02 4.426687587735370727e-10
8.870334730839383610e+02 3.839469675309264093e-10
