# theta, gammat_shot_noise
2.805046135754908576e+00 1.555920212646465361e-09
3.531343861556885511e+00 1.273384177763076159e-09
4.445698525097306231e+00 7.347947409924971292e-10
5.596802846420849242e+00 5.458225105256274710e-10
7.045957328161134292e+00 4.118648791935348199e-10
8.870334730839386950e+00 3.038115203877188956e-10
1.116708980377407912e+01 1.993786745960333245e-10
1.405853312975872704e+01 1.435447975728211261e-10
1.769864460960344488e+01 1.405374222433789071e-10
2.228127345334363341e+01 1.054132744771761363e-10
2.805046135754907866e+01 1.029019937443126199e-10
3.531343861556884889e+01 1.097905872054851827e-10
4.445698525097307652e+01 1.171238179590888090e-10
5.596802846420851552e+01 1.368943240989530513e-10
7.045957328161131272e+01 2.049520066805353276e-10
8.870334730839388726e+01 2.599697721924553366e-10
1.116708980377407130e+02 3.660617412456296453e-10
1.405853312975872882e+02 5.396419866395596156e-10
1.769864460960343422e+02 7.336052136900912553e-10
2.228127345334363838e+02 1.055311082780072356e-09
2.805046135754906231e+02 1.287212272724204084e-09
3.531343861556885599e+02 1.328278110120529258e-09
4.445698525097302536e+02 1.176151519676140867e-09
5.596802846420847573e+02 8.622219385896657456e-10
7.045957328161139230e+02 7.883526361404667128e-10
8.870334730839383610e+02 7.031395135356166474e-10
