# theta, gammat_shot_noise
2.805046135754908576e+00 2.306657140451447522e-09
3.531343861556885511e+00 1.786711347269035644e-09
4.445698525097306231e+00 9.083319187551759761e-10
5.596802846420849242e+00 5.168789277651713643e-10
7.045957328161134292e+00 4.267516994946490221e-10
8.870334730839386950e+00 3.151208084240829834e-10
1.116708980377407912e+01 2.114143054127524955e-10
1.405853312975872704e+01 1.663941515493194055e-10
1.769864460960344488e+01 1.392467023109333212e-10
2.228127345334363341e+01 9.491108342086291380e-11
2.805046135754907866e+01 9.664175478864039993e-11
3.531343861556884889e+01 8.659138838835702751e-11
4.445698525097307652e+01 1.104934786110221520e-10
5.596802846420851552e+01 1.101555426306027258e-10
7.045957328161131272e+01 1.371493021168357561e-10
8.870334730839388726e+01 1.801957724134300893e-10
1.116708980377407130e+02 2.630300957808076575e-10
1.405853312975872882e+02 4.030533279568369680e-10
1.769864460960343422e+02 5.938361095166749864e-10
2.228127345334363838e+02 8.763182673638393660e-10
2.805046135754906231e+02 1.172112467721187557e-09
3.531343861556885599e+02 1.207882211671836130e-09
4.445698525097302536e+02 1.062426427319338873e-09
5.596802846420847573e+02 7.754204376807638115e-10
7.045957328161139230e+02 6.400169070455859059e-10
8.870334730839383610e+02 6.908254647872518799e-10
