# theta, gammat_shot_noise
2.805046135754908576e+00 2.299625273292387774e-09
3.531343861556885511e+00 1.371559175058715671e-09
4.445698525097306231e+00 9.494149109504674222e-10
5.596802846420849242e+00 5.670002740350154309e-10
7.045957328161134292e+00 3.811240122134428295e-10
8.870334730839386950e+00 2.781907424742558613e-10
1.116708980377407912e+01 1.829544187577444643e-10
1.405853312975872704e+01 1.836048904097993214e-10
1.769864460960344488e+01 1.360769788185737568e-10
2.228127345334363341e+01 1.040643069356762630e-10
2.805046135754907866e+01 9.655702862967008746e-11
3.531343861556884889e+01 8.990015988470151393e-11
4.445698525097307652e+01 1.181395167489942574e-10
5.596802846420851552e+01 1.353698682845920793e-10
7.045957328161131272e+01 1.822344425413010143e-10
8.870334730839388726e+01 2.569641822066587274e-10
1.116708980377407130e+02 3.864119668083374099e-10
1.405853312975872882e+02 5.244235575033089410e-10
1.769864460960343422e+02 7.390904342006466249e-10
2.228127345334363838e+02 1.079593428675345077e-09
2.805046135754906231e+02 1.405220011357251056e-09
3.531343861556885599e+02 1.405776936720626430e-09
4.445698525097302536e+02 1.182891684115763773e-09
5.596802846420847573e+02 8.388698001057859135e-10
7.045957328161139230e+02 7.770179960792122394e-10
8.870334730839383610e+02 7.006509610932777820e-10
