# theta, gammat_shot_noise
2.805046135754908576e+00 1.991324055053278368e-09
3.531343861556885511e+00 1.564456945758260887e-09
4.445698525097306231e+00 8.801339650372614074e-10
5.596802846420849242e+00 5.084547631264698951e-10
7.045957328161134292e+00 3.386611746245218949e-10
8.870334730839386950e+00 2.786552090893214092e-10
1.116708980377407912e+01 1.704783697036452700e-10
1.405853312975872704e+01 1.208181380053255185e-10
1.769864460960344488e+01 1.077369572821236373e-10
2.228127345334363341e+01 7.963020257365617924e-11
2.805046135754907866e+01 8.031858212052295124e-11
3.531343861556884889e+01 7.113907671677537746e-11
4.445698525097307652e+01 8.444542314041041040e-11
5.596802846420851552e+01 1.043353358768351794e-10
7.045957328161131272e+01 1.309549981543791481e-10
8.870334730839388726e+01 1.845584719628039146e-10
1.116708980377407130e+02 2.780874248710114967e-10
1.405853312975872882e+02 4.034932953137467270e-10
1.769864460960343422e+02 5.957068683364789061e-10
2.228127345334363838e+02 9.049665222146650781e-10
2.805046135754906231e+02 1.137334999248895377e-09
3.531343861556885599e+02 1.166405656173044770e-09
4.445698525097302536e+02 1.032523855710535714e-09
5.596802846420847573e+02 7.773967402605206152e-10
7.045957328161139230e+02 6.472999187030570899e-10
8.870334730839383610e+02 6.726652269965923581e-10
