# theta, gammat_shot_noise
2.805046135754908576e+00 2.121679744599046180e-09
3.531343861556885511e+00 1.346088204282395195e-09
4.445698525097306231e+00 8.366067222099950252e-10
5.596802846420849242e+00 6.046276923502390724e-10
7.045957328161134292e+00 3.894595108768025119e-10
8.870334730839386950e+00 2.448095487397785667e-10
1.116708980377407912e+01 1.959761072399546394e-10
1.405853312975872704e+01 1.461340429281351475e-10
1.769864460960344488e+01 1.097410780975404165e-10
2.228127345334363341e+01 7.932024245801989720e-11
2.805046135754907866e+01 7.532021189751212597e-11
3.531343861556884889e+01 5.823387739168055139e-11
4.445698525097307652e+01 6.022628100164254835e-11
5.596802846420851552e+01 5.971019863194754871e-11
7.045957328161131272e+01 6.957275014789964430e-11
8.870334730839388726e+01 9.094021078508264135e-11
1.116708980377407130e+02 1.099118500508229398e-10
1.405853312975872882e+02 1.341301246381824315e-10
1.769864460960343422e+02 1.758366522429936268e-10
2.228127345334363838e+02 2.492336958651103031e-10
2.805046135754906231e+02 3.450087646727410970e-10
3.531343861556885599e+02 3.749033335449134460e-10
4.445698525097302536e+02 3.410127638626537547e-10
5.596802846420847573e+02 2.660335632310891179e-10
7.045957328161139230e+02 2.264169881090930751e-10
8.870334730839383610e+02 2.415967966750898698e-10
