# theta, gammat_shot_noise
2.805046135754908576e+00 2.337961006756595672e-09
3.531343861556885511e+00 1.664891307465973419e-09
4.445698525097306231e+00 9.069767847256312774e-10
5.596802846420849242e+00 6.989903753816391090e-10
7.045957328161134292e+00 4.720013326565202678e-10
8.870334730839386950e+00 3.824886873398513038e-10
1.116708980377407912e+01 2.650153416361855899e-10
1.405853312975872704e+01 1.610872569144364595e-10
1.769864460960344488e+01 1.089930252857547881e-10
2.228127345334363341e+01 9.356510721398576234e-11
2.805046135754907866e+01 8.682501316448850547e-11
3.531343861556884889e+01 6.899247389758409844e-11
4.445698525097307652e+01 6.335773582046769871e-11
5.596802846420851552e+01 7.178410987860840568e-11
7.045957328161131272e+01 8.896599207949164711e-11
8.870334730839388726e+01 1.245426654892804835e-10
1.116708980377407130e+02 1.934806804425782744e-10
1.405853312975872882e+02 2.840931099169812555e-10
1.769864460960343422e+02 4.337887955738197577e-10
2.228127345334363838e+02 5.763558227247827282e-10
2.805046135754906231e+02 6.641383496123054464e-10
3.531343861556885599e+02 6.435497356554121888e-10
4.445698525097302536e+02 5.232892326125086636e-10
5.596802846420847573e+02 4.472454900225740700e-10
7.045957328161139230e+02 4.410949279044559090e-10
8.870334730839383610e+02 4.064340044533463871e-10
