# theta, gammat_shot_noise
2.805046135754908576e+00 1.571818202129260816e-09
3.531343861556885511e+00 8.794251354463823018e-10
4.445698525097306231e+00 7.015772710743412586e-10
5.596802846420849242e+00 4.574620429546922284e-10
7.045957328161134292e+00 2.525020697896621614e-10
8.870334730839386950e+00 2.151050073086715583e-10
1.116708980377407912e+01 1.738080239390500127e-10
1.405853312975872704e+01 1.394365625380506200e-10
1.769864460960344488e+01 9.555308135242233923e-11
2.228127345334363341e+01 8.773859295512262870e-11
2.805046135754907866e+01 7.136197430814240927e-11
3.531343861556884889e+01 6.699178879645096033e-11
4.445698525097307652e+01 9.369884824429993974e-11
5.596802846420851552e+01 1.123495080688579445e-10
7.045957328161131272e+01 1.416466537298230282e-10
8.870334730839388726e+01 1.861463117212488596e-10
1.116708980377407130e+02 2.844448632092518519e-10
1.405853312975872882e+02 4.111905692334006577e-10
1.769864460960343422e+02 6.050511837952561052e-10
2.228127345334363838e+02 8.842581233806159279e-10
2.805046135754906231e+02 1.183970486978772141e-09
3.531343861556885599e+02 1.189860591303680906e-09
4.445698525097302536e+02 1.041562860499957052e-09
5.596802846420847573e+02 7.703572773662770887e-10
7.045957328161139230e+02 6.370076942929991402e-10
8.870334730839383610e+02 6.654073812975955313e-10
