# theta, gammat_shot_noise
2.805046135754908576e+00 1.990315796158082008e-09
3.531343861556885511e+00 1.470454773436095210e-09
4.445698525097306231e+00 1.024468685907984075e-09
5.596802846420849242e+00 6.096335693150344549e-10
7.045957328161134292e+00 5.138145955790491800e-10
8.870334730839386950e+00 3.426146755650682833e-10
1.116708980377407912e+01 1.952255184937533278e-10
1.405853312975872704e+01 1.516999882792085309e-10
1.769864460960344488e+01 1.484646275302072751e-10
2.228127345334363341e+01 1.190141176748488174e-10
2.805046135754907866e+01 9.979190044058477377e-11
3.531343861556884889e+01 1.082776672780163382e-10
4.445698525097307652e+01 1.147885871201146548e-10
5.596802846420851552e+01 1.400879621142165084e-10
7.045957328161131272e+01 1.907765364978312876e-10
8.870334730839388726e+01 2.522496788001543113e-10
1.116708980377407130e+02 3.306797357438593277e-10
1.405853312975872882e+02 4.949882679415081170e-10
1.769864460960343422e+02 7.029038883593301461e-10
2.228127345334363838e+02 1.014230455496300697e-09
2.805046135754906231e+02 1.307060574328058244e-09
3.531343861556885599e+02 1.346771924598053384e-09
4.445698525097302536e+02 1.155492002103789881e-09
5.596802846420847573e+02 8.668970520087293961e-10
7.045957328161139230e+02 7.820103973577630199e-10
8.870334730839383610e+02 7.016310755715772715e-10
