# theta, gammat_shot_noise
2.805046135754908576e+00 1.846130899051805749e-09
3.531343861556885511e+00 1.398942122057580820e-09
4.445698525097306231e+00 8.643696782224489434e-10
5.596802846420849242e+00 6.026262450407199702e-10
7.045957328161134292e+00 4.175813399559580013e-10
8.870334730839386950e+00 2.895697837659173923e-10
1.116708980377407912e+01 2.129064835015726842e-10
1.405853312975872704e+01 1.316281651749158022e-10
1.769864460960344488e+01 1.168088233924691096e-10
2.228127345334363341e+01 9.468163590062023733e-11
2.805046135754907866e+01 8.935145524230091175e-11
3.531343861556884889e+01 7.125429743118212934e-11
4.445698525097307652e+01 7.342152293944638267e-11
5.596802846420851552e+01 7.227840008350950697e-11
7.045957328161131272e+01 8.872237200104093336e-11
8.870334730839388726e+01 1.211118003357246814e-10
1.116708980377407130e+02 1.972902878735887170e-10
1.405853312975872882e+02 2.916899643435677177e-10
1.769864460960343422e+02 4.273570216662467476e-10
2.228127345334363838e+02 5.691030400186242058e-10
2.805046135754906231e+02 6.415606230796569857e-10
3.531343861556885599e+02 6.364281691996498791e-10
4.445698525097302536e+02 5.131862771119676881e-10
5.596802846420847573e+02 4.426072882044572519e-10
7.045957328161139230e+02 4.546182062635187934e-10
8.870334730839383610e+02 4.157888784852571358e-10
