# theta, gammat_shot_noise
2.805046135754908576e+00 1.843616734817991647e-09
3.531343861556885511e+00 1.230206861335194523e-09
4.445698525097306231e+00 7.427849297740441729e-10
5.596802846420849242e+00 5.609732351284343845e-10
7.045957328161134292e+00 3.653531600404345002e-10
8.870334730839386950e+00 2.613713812959010007e-10
1.116708980377407912e+01 1.874701937381195250e-10
1.405853312975872704e+01 1.222126394014192115e-10
1.769864460960344488e+01 8.084057993493975121e-11
2.228127345334363341e+01 5.867089118076492310e-11
2.805046135754907866e+01 5.644974906253758797e-11
3.531343861556884889e+01 5.089154686867978455e-11
4.445698525097307652e+01 5.185010092066784823e-11
5.596802846420851552e+01 5.772607753717740454e-11
7.045957328161131272e+01 6.680964973761328661e-11
8.870334730839388726e+01 8.180675072895575598e-11
1.116708980377407130e+02 1.003805927288585250e-10
1.405853312975872882e+02 1.347712671160341351e-10
1.769864460960343422e+02 1.723517991745796891e-10
2.228127345334363838e+02 2.431475677378440526e-10
2.805046135754906231e+02 3.215950115460431208e-10
3.531343861556885599e+02 3.615359740320280087e-10
4.445698525097302536e+02 3.351181368209538927e-10
5.596802846420847573e+02 2.601115977012905007e-10
7.045957328161139230e+02 2.214905274663946243e-10
8.870334730839383610e+02 2.513572368873707514e-10
