# theta, gamma_x
2.805046135754705627e+00 -4.614104695066019473e-05
3.531343861556119457e+00 -6.254187017549463158e-05
4.445698525095699516e+00 4.391811566535699398e-05
5.596802846418014177e+00 1.519887587546672460e-05
7.045957328156546851e+00 4.158872811411139811e-05
8.870334730832327708e+00 4.570651361733673875e-06
1.116708980376357552e+01 1.401554946395608194e-05
1.405853312974346814e+01 1.447728397846768964e-05
1.769864460958168095e+01 -2.616784574171173914e-05
2.228127345331300901e+01 -6.704958388092421885e-06
2.805046135750647807e+01 -6.424849638575955881e-06
3.531343861551010122e+01 -1.227971134716463960e-05
4.445698525089266440e+01 -9.407365953896749944e-06
5.596802846409915588e+01 5.818630261004159830e-07
7.045957328146349141e+01 7.401323543664450057e-06
8.870334730819496372e+01 4.714335718585756409e-07
1.116708980374742026e+02 2.598071341440628939e-06
1.405853312972313063e+02 5.616290077294485637e-06
1.769864460955607228e+02 6.225970745652280856e-06
2.228127345328078661e+02 -6.137126687402207669e-07
2.805046135746590039e+02 -3.028367462099138864e-06
3.531343861545901746e+02 -5.153530450896228623e-07
4.445698525082834749e+02 2.154922500313198259e-07
5.596802846401818670e+02 8.568019573114525335e-07
7.045957328136156548e+02 2.201053593716576840e-06
8.870334730806664538e+02 -1.894795940880344148e-06
