# theta, gamma_x
2.805046135754705627e+00 -1.599121994793585512e-04
3.531343861556119457e+00 3.853848188413708839e-05
4.445698525095699516e+00 2.559775249990356108e-05
5.596802846418014177e+00 2.853150832889429236e-05
7.045957328156546851e+00 5.143504219961449441e-06
8.870334730832327708e+00 -3.673365024167692474e-05
1.116708980376357552e+01 -4.373101986187741367e-06
1.405853312974346814e+01 -2.239198010206884271e-05
1.769864460958168095e+01 -8.262578641651460043e-06
2.228127345331300901e+01 -4.449399781527910814e-06
2.805046135750647807e+01 -9.271189905525090518e-06
3.531343861551010122e+01 2.146881898934469955e-06
4.445698525089266440e+01 5.908721689928611615e-06
5.596802846409915588e+01 3.642124215309726592e-07
7.045957328146349141e+01 -1.408003341323749602e-06
8.870334730819496372e+01 -2.961918511211959289e-06
1.116708980374742026e+02 -1.738694134935178241e-06
1.405853312972313063e+02 7.869679716417877688e-07
1.769864460955607228e+02 4.374575385029637235e-06
2.228127345328078661e+02 -5.331910557476914919e-06
2.805046135746590039e+02 -5.796614720846628640e-06
3.531343861545901746e+02 -8.121718031195281296e-07
4.445698525082834749e+02 -2.154749136320249430e-06
5.596802846401818670e+02 1.192070902683899162e-06
7.045957328136156548e+02 1.086110977244388460e-06
8.870334730806664538e+02 -9.947203096690366615e-07
