# theta, gamma_x
2.805046135754705627e+00 5.528669660464083163e-05
3.531343861556119457e+00 7.338747526806748951e-05
4.445698525095699516e+00 -1.116687700593986785e-05
5.596802846418014177e+00 -2.251430892154736817e-05
7.045957328156546851e+00 3.990835955093577554e-05
8.870334730832327708e+00 3.307179031351154924e-05
1.116708980376357552e+01 -1.215832418072634532e-05
1.405853312974346814e+01 -8.702995822235770591e-06
1.769864460958168095e+01 1.067001025955535669e-06
2.228127345331300901e+01 1.696104372177757836e-06
2.805046135750647807e+01 8.350274165404101739e-07
3.531343861551010122e+01 -2.144359467136215383e-06
4.445698525089266440e+01 -3.101332460141337474e-06
5.596802846409915588e+01 3.459544136397186126e-06
7.045957328146349141e+01 -2.410995201206563104e-07
8.870334730819496372e+01 3.210257520449670791e-07
1.116708980374742026e+02 3.001074019305501742e-06
1.405853312972313063e+02 1.111705699978896822e-06
1.769864460955607228e+02 -5.017435025300938015e-07
2.228127345328078661e+02 -1.891954898978427587e-06
2.805046135746590039e+02 -6.643659475962938053e-07
3.531343861545901746e+02 -7.868058344324912291e-08
4.445698525082834749e+02 1.052840370371260697e-06
5.596802846401818670e+02 3.343001012123206318e-07
7.045957328136156548e+02 -2.973594475856274256e-07
8.870334730806664538e+02 -3.317161705633143235e-07
