# theta, gamma_x
2.805046135754705627e+00 3.315426297672775704e-05
3.531343861556119457e+00 -1.088696608094879843e-04
4.445698525095699516e+00 -5.636492438359330226e-05
5.596802846418014177e+00 -4.101493080338329441e-05
7.045957328156546851e+00 -3.052242501061908883e-05
8.870334730832327708e+00 1.852663389439240593e-05
1.116708980376357552e+01 1.526871808388331696e-05
1.405853312974346814e+01 9.678175153867903745e-06
1.769864460958168095e+01 2.278562212971481292e-05
2.228127345331300901e+01 6.358266454531781087e-06
2.805046135750647807e+01 1.102898413695939678e-05
3.531343861551010122e+01 3.916831830993668726e-06
4.445698525089266440e+01 2.495216576184184184e-06
5.596802846409915588e+01 -1.871390446100339795e-06
7.045957328146349141e+01 -9.978658489658496480e-07
8.870334730819496372e+01 -5.206783260755459059e-06
1.116708980374742026e+02 -4.217277934858511142e-06
1.405853312972313063e+02 5.423897884483864411e-06
1.769864460955607228e+02 -4.991358707407090391e-07
2.228127345328078661e+02 -2.435866801310229208e-07
2.805046135746590039e+02 1.772692664872424086e-06
3.531343861545901746e+02 -2.797011107527658561e-07
4.445698525082834749e+02 -1.170767210733473925e-07
5.596802846401818670e+02 -1.325047848112188613e-06
7.045957328136156548e+02 -5.012201525882751878e-07
8.870334730806664538e+02 -9.975604877927443956e-07
