# theta, gamma_x
2.805046135754705627e+00 -1.198806376276117524e-05
3.531343861556119457e+00 3.321129691138276604e-05
4.445698525095699516e+00 3.078255868855017322e-05
5.596802846418014177e+00 -9.643192715546228038e-06
7.045957328156546851e+00 -3.647590981229048703e-05
8.870334730832327708e+00 7.751937001431872582e-06
1.116708980376357552e+01 -1.296661158517367274e-05
1.405853312974346814e+01 -2.141129310744561469e-05
1.769864460958168095e+01 -1.475149515181552842e-05
2.228127345331300901e+01 1.465047676165300061e-06
2.805046135750647807e+01 -2.081295896321469992e-06
3.531343861551010122e+01 2.831204612940812089e-06
4.445698525089266440e+01 3.141056468808651703e-06
5.596802846409915588e+01 4.154619536538301858e-06
7.045957328146349141e+01 2.227046050764476873e-06
8.870334730819496372e+01 2.146574169224637498e-06
1.116708980374742026e+02 5.671666688037964566e-06
1.405853312972313063e+02 3.077975687604450343e-06
1.769864460955607228e+02 3.769948633295882819e-06
2.228127345328078661e+02 7.072777514386401002e-07
2.805046135746590039e+02 9.415620202423631160e-07
3.531343861545901746e+02 1.095757396045398203e-06
4.445698525082834749e+02 -1.143297262464623983e-07
5.596802846401818670e+02 1.524581907283325208e-06
7.045957328136156548e+02 4.216837491197242378e-07
8.870334730806664538e+02 3.885165084376788904e-07
