# theta, gamma_x
2.805046135754705627e+00 -6.081708773073368573e-05
3.531343861556119457e+00 -4.155207259503561904e-05
4.445698525095699516e+00 -4.401680375276171404e-05
5.596802846418014177e+00 4.781189793632359002e-05
7.045957328156546851e+00 9.556652164893142062e-06
8.870334730832327708e+00 2.076077791319080450e-05
1.116708980376357552e+01 -5.675547505240989316e-06
1.405853312974346814e+01 7.478210262673354761e-06
1.769864460958168095e+01 1.404701210778628323e-05
2.228127345331300901e+01 1.783893642755598915e-06
2.805046135750647807e+01 -4.161162900812589793e-06
3.531343861551010122e+01 3.827239742195169866e-06
4.445698525089266440e+01 2.371799241903898500e-06
5.596802846409915588e+01 4.788743573756536770e-06
7.045957328146349141e+01 -9.876565289775621499e-07
8.870334730819496372e+01 -3.917325782038375984e-06
1.116708980374742026e+02 2.786034971111669436e-06
1.405853312972313063e+02 -1.383947048785530719e-06
1.769864460955607228e+02 -2.786489722748651033e-07
2.228127345328078661e+02 6.507995701744461240e-07
2.805046135746590039e+02 -1.895486402615736532e-06
3.531343861545901746e+02 -3.202556913005107110e-06
4.445698525082834749e+02 2.871366091703962382e-08
5.596802846401818670e+02 -1.954111773545973607e-06
7.045957328136156548e+02 -2.409862691401685763e-06
8.870334730806664538e+02 -2.131922329694722738e-06
