# theta, gamma_x
2.805046135754705627e+00 -3.377776207780481762e-05
3.531343861556119457e+00 -3.191687185604242334e-05
4.445698525095699516e+00 -6.658491702956548843e-06
5.596802846418014177e+00 -2.365350007354775539e-05
7.045957328156546851e+00 -2.142144548784026510e-05
8.870334730832327708e+00 -2.938720156655745144e-06
1.116708980376357552e+01 -1.285256942912731620e-05
1.405853312974346814e+01 -8.495941725048949080e-06
1.769864460958168095e+01 -9.380787595410459498e-06
2.228127345331300901e+01 -2.769002179296282433e-06
2.805046135750647807e+01 -9.145660645038562679e-06
3.531343861551010122e+01 -6.157873899548201655e-06
4.445698525089266440e+01 5.934268730410809231e-06
5.596802846409915588e+01 1.579859269988412760e-06
7.045957328146349141e+01 -5.932640827347266925e-07
8.870334730819496372e+01 2.872397530342964016e-06
1.116708980374742026e+02 1.089255773645656231e-06
1.405853312972313063e+02 4.083949921310739241e-07
1.769864460955607228e+02 -1.792559484508319281e-06
2.228127345328078661e+02 -3.291590961748444765e-06
2.805046135746590039e+02 -7.184845195721047337e-07
3.531343861545901746e+02 2.577074864139539939e-06
4.445698525082834749e+02 9.910473358785203295e-07
5.596802846401818670e+02 9.843297006203442698e-07
7.045957328136156548e+02 3.832605730121081435e-07
8.870334730806664538e+02 -1.528864179939796249e-07
