# theta, gamma_x
2.805046135754705627e+00 -2.095288419315975497e-05
3.531343861556119457e+00 -2.992468999113142371e-05
4.445698525095699516e+00 -2.971324696701999017e-05
5.596802846418014177e+00 -1.578153529213772684e-05
7.045957328156546851e+00 1.286832252296324106e-05
8.870334730832327708e+00 2.254111796766186362e-05
1.116708980376357552e+01 -5.968689869084119385e-06
1.405853312974346814e+01 -1.811673696290244727e-05
1.769864460958168095e+01 -7.071480098656911731e-06
2.228127345331300901e+01 -5.439614860174508788e-06
2.805046135750647807e+01 1.237829257881677746e-05
3.531343861551010122e+01 1.217904050624598257e-05
4.445698525089266440e+01 1.852013976150913420e-06
5.596802846409915588e+01 -3.601903730258018052e-06
7.045957328146349141e+01 -3.882806635033622067e-06
8.870334730819496372e+01 -3.192567274116240255e-06
1.116708980374742026e+02 -1.963565053758978262e-06
1.405853312972313063e+02 -7.377443773466339230e-07
1.769864460955607228e+02 -2.204882718696031584e-07
2.228127345328078661e+02 -2.825807857462630051e-06
2.805046135746590039e+02 -6.961971941499366762e-07
3.531343861545901746e+02 1.991780418465262115e-06
4.445698525082834749e+02 1.834511303051095988e-06
5.596802846401818670e+02 -1.103933769792700998e-06
7.045957328136156548e+02 -2.106118225329008331e-06
8.870334730806664538e+02 -6.969042749453481601e-07
