# theta, gamma_x
2.805046135754705627e+00 -1.010126672431956740e-04
3.531343861556119457e+00 2.979188136171432045e-05
4.445698525095699516e+00 4.871280661801707682e-06
5.596802846418014177e+00 2.311587908993890627e-05
7.045957328156546851e+00 -3.473692868756746276e-06
8.870334730832327708e+00 -2.074233236687527589e-05
1.116708980376357552e+01 3.376525197622770401e-05
1.405853312974346814e+01 1.562207838753873408e-06
1.769864460958168095e+01 -8.074197417670277472e-06
2.228127345331300901e+01 5.246203808957956255e-06
2.805046135750647807e+01 -1.616723083939232802e-06
3.531343861551010122e+01 4.597805283859593649e-06
4.445698525089266440e+01 -3.842129063252648855e-06
5.596802846409915588e+01 2.406960331515824626e-06
7.045957328146349141e+01 9.972073417610476781e-07
8.870334730819496372e+01 -6.964208755821170761e-07
1.116708980374742026e+02 1.733915863454568046e-07
1.405853312972313063e+02 -1.645429377020252241e-07
1.769864460955607228e+02 -8.669218866573222325e-07
2.228127345328078661e+02 -9.523631846781750715e-07
2.805046135746590039e+02 -2.673499979277750079e-06
3.531343861545901746e+02 -1.687398378035671709e-06
4.445698525082834749e+02 1.661851590095412404e-08
5.596802846401818670e+02 -4.378319760244439067e-08
7.045957328136156548e+02 -1.404259798342667507e-07
8.870334730806664538e+02 -3.947838523950765904e-07
